title,requirement
Software Development Engineer,"Software Development Engineer-16000000JT Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The Nokia equipment (7x50 SR and ESS product line) enables carriers to build converged infrastructure for residential Triple play with IPTV, business Virtual Private Networks (VPNs) and mobile networks which hitherto used to be three separate networks. It employs state of the art technologies like Hierarchical QOS, Layer 2 VPNs, Advanced Ethernet Operations, Administration and Maintenance (OAM), and Subscriber management per service. The product platforms allow companies to use legacy infrastructure so that investments already made are useful, and provide inter-working migration paths with legacy technologies like ATM and TDM. Simultaneous inter-working of so many specialized technologies and features makes these proprietary products complex to design and build. Carrier Ethernet is still an emerging area with difficult technical problems to be solved, which require specialized knowledge and experience from early customer deployments. Residential End user applications like IPTV, Video on Demand and VoIP impose enormous bandwidth demands, and in a converged infrastructure it becomes important to offer customer varied service level agreements (SLAs) and ensure that the SLAs can be met. This requires complex features and technologies inter-working seamlessly, which also place pressing demands on scalability, performance, and resiliency. Developing the proprietary product for these complex feature sets requires engineers with expertise in architecture and design as well as excellent coding skills; not only for desired functionality, but also for scalability, performance and resiliency. CLI/SNMP Agent Development Engineer: This is a hands-on role. The candidate will be required to design, develop, and unit test the functionality of CLI and SNMP agent features against requirements specifications provided by Product Marketing. We are looking for a development engineer with an excellent knowledge of the C language and common software development tools such as source control systems, defect databases, etc. Embedded system experience is desirable. A good knowledge of network routing protocols is a plus. The candidate will be responsible to develop CLI and SNMP agent operational features that support router features and to meet release cycle deadlines with high quality code. Qualifications Requirements: - Bachelor's degree in Computer Science/Electrical engineering or equivalent experience. Master's degree strongly preferred. - 1 years of software development or testing experience in networking products. - Prior experience in designing, developing, and unit testing software features. - Excellent C programming skills. Knowledge of Perl, Python or Java is a plus. - Knowledge of data structures, algorithms, multi-process, multi-threaded software development. - Understanding of networking protocols in general such as TCP/IP, MPLS, L2 protocols, multicast protocols, L3/routing protocols, networking standards, L2/L3 edge systems (PW, VPLS, L3 VPN - RFC2547bis). - Experience with embedded software development tools such as VxWorks, Tornado, GCC compilers, version control systems, is desirable. - Experience with network testing and monitoring tools is desirable. - Excellent communication and writing skills are required for writing SNMP MIB documents. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Software Development Primary LocationAmericas-United States-Mountain View Schedule Full-time"
Circuit Designer,"Circuit Designer-160000003W Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The ION division of Nokia offers the freedom, feel and opportunities of a small vibrant company while enjoying the wide variety of state-of-the-art tools and lab equipment usually associated with large companies. We are looking for a candidate who is an independent worker, but still embraces collaboration with members of the technical staff to select the best solutions. Qualifications Qualification: As a key member of the hardware design team, responsibilities include full stream hardware design from architecture through introduction to manufacture in a fast paced, cost focused development environment. Design experience with 10/100/1000/10000 Mb/s Ethernet, T1/E1 interfaces, 1588, network processors and microprocessor design is required. Proven ability to work independently, as part of a design team or as a design team lead. Strong teamwork skills are a must. The candidate shall be flexible and adaptable to the challenges of a fast paced development environment. Ability to work with outside vendors and remote teams is critical. Telecom experience as well as experience with DX Designer/Allegro backend design flow is preferred. BS/MS EE required. 7+ years experience in hardware development. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Hardware Development Primary LocationAmericas-United States-Westford Schedule Full-time"
Nuage - Staff Software Test Engineer,"Nuage - Staff Software Test Engineer-1500000365 Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. Key Responsibilities / Functions: â€¢ Develop and execute sophisticated software tests to verify conformance of feature(s) functionality implemented by Engineering against requirements specifications laid out by Product Marketing. â€¢ Perform quality assurance tests to ensure completion of software and interact extensively with software, hardware, and firmware teams. â€¢ Participate in system design so that Quality Assurance is considered throughout the entire lifecycle of the software product â€¢ Automate test cases using in-house Tcl/shell script/perl based infrastructure and maintain them. â€¢ Augment test strategies and automation with feedback and analysis from real-world Customer deployments Qualifications Required Qualifications: (Education, Technical Skills/Knowledge) â€¢ Experience in IP networking testing and troubleshooting â€¢ Excellent problem solving and communication skills, â€¢ Strong attention to detail, and ability to work well in a close-knit team â€¢ Background in Layer 2 or Layer 3 VPN technologies â€¢ Experience in automation using TCL/Perl/Python â€¢ Understanding of routing, VPN solutions, and common ports and protocols like OSPF, BGP, XMPP, Routing/Switching, openflow etc. â€¢ VLAN,VXLAN,MPLS,GRE â€“ setup and implementation. â€¢ Working knowledge of standard UNIX/Linux command line tools Required Qualifications: (Education, Technical Skills/Knowledge) B.S or M.S Desired Qualifications: Familiarity with Openstack, Cloudstack, VMware V-center, V-Cloud Director, Amazon AWS API would be added advantage. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Validation and Test Primary LocationAmericas-United States-Mountain View Schedule Full-time"
Nuage Networks - UI Developer,"Nuage Networks - UI Developer-15000008YB Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. As a global leader in fixed, mobile and converged broadband access, carrier and enterprise IP technologies, applications, and services, Nokia offers the end-to-end solutions that enable compelling communications services for people at home, at work and on the move. Job Responsibilities You'll be in charge to build a complex solution to generate documentation videos based on our test. You will have the chance to play with a lot of different technologies (JavaScript, Ruby, Python, Cappuccino, Cocoa, fmpeg etc...)! You will have the chance to contribute on some open source projects. You will collaborate with the software, testing, infrastructure and documentation team. A Typical Week You'll collaborate with Software Engineers to understand the Nuage Networks product You'll collaborate with Testing Engineers to conceptualize the tests of the Nuage Networks product. You'll collaborate with Infrastructure Engineers to integrate your future work You'll collaborate with Documentation Engineers to integrate their documentation in your work You'll learn about new web technologies and discuss potential solutions to problems Requirements Experience with client Â¬side JavaScript Experience with modern browser technologies Experience building and debugging complex systems in a team environment Experience with Python and Ruby Experience in building complex layouts with CSS and HTML Self Â¬awareness and a desire to improve your skills Strong communication skills, a positive attitude and empathy Strong skills to swap from a technology to another one Qualifications Qualification: Knowledge with ffmpeg Experience with the BDD Framework Cucumber Experience with the Web-Desktop Application Framework Cappuccino Experience investigating and improving JavaScript performance Experience in software testing Strong UI and design skills GitHub account with contributions We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Software Development Primary LocationAmericas-United States-Mountain View Schedule Full-time"
Optical Software Development Engineer,"Optical Software Development Engineer-16000000H3 Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The WDM product group is the worldâ€™s number one producer of WDM equipment. This team is enabling the technology to further enhance network flexibility and operational automation in a very fast growing and competitive environment. Currently, the WDM product group has an opportunity for a Software Developer on the 1830 PSS embedded software development team. Key Responsibilities / Functions: 1. Develop application software in C++ for embedded software. 2. Participate in integration and validation teams 3. Support customer and product support teams Specialized knowledge required: - Working Experience on embedded system development (one or more of the following: VxWorks, OSE, VRTX, Nucleus ++, Linux) - Extensive experience developing C++ software on carrier grade products - Working experience with C++/C programming - Some familiarity with Agile practices and processes - Working experience with Linux/Unix development - Experience developing Python & Tcl/Tk (in addition to CC++) is a plus - Strong capability to learn new technical areas and products and to work with many different personalities of individuals, ensuring project commitments are met on time and with high quality. - Carrier grade IP/Packet knowledge an asset - Superior communication skills, both technical and non-technical - Understanding of Real Time OS programming and SW architecture, FPGA and ASIC design and applications. QualificationsQualifications - Required Qualifications: (Education, Technical Skills/Knowledge) Academic Qualification: Bachelor/Masters in Telecommunications/Electronics/Computer Science/Optics Required work experience: 5 or more years of relevant experience in Telecommunications Behavioral characteristics: - Shall be able to work with globally distributed teams in different time zones. Shall be reasonably flexible to work anytime as required to accommodate different time-zones. - Shall be a good blend of people skills, technical depth and business knowledge. - Likes to work on technical problems. - Flexible attitude, persistent team player. - Solutions oriented. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Software Development Primary LocationAmericas-United States-Murray Hill Schedule Full-time"
Service Router Software Engineer - 300,"Service Router Software Engineer - 300-1500000893 Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. We need talented software developers to further the success of the Service Router product family (including the 7950, 7750, 7210 and 7705). Sales have grown every year since the acquisition of TiMetra in 2003. The Service Router is #2 in carrier routing word-wide, with over Â_ million platforms shipped to over 700 customers. We lead the industry in Network Processor technology, QoS, parallel processing, Network Function Virtualization, and product quality. If you are proud of your code, you belong on our team. We believe in Subject Matter Expertise and code ownership. We keep the process simple, so developers can focus on code. Kanata is a major R&D site in this international team with development in key areas of all products. We are continually growing. Opportunities include: Embedded platform driver / OS (64 bit SMP) Data path (including network processor) Control plane protocols (IP/MPLS) Deep Packet Inspection Management interfaces (SNMP, NETCONF, YANG) Network Function Virtualization (VSR) Work with the industryâ€™s best engineers on the carrier routers which make the Internet GO! Qualifications Qualifications: We are looking for motivated, responsible, high caliber software designers. Aptitude and Attitude are more important than specific experience criteria. If you have strong software skills, you are a candidate for our team. Relevant Experience: Excellent knowledge of C and/or C++. Experience with embedded development. Experience with ipv4/ipv6 networking. Education: Degree in Computer engineering, Computer Science, equivalent, or better. Nokia is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply Job Software Development Primary LocationAmericas-Canada-Ottawa Schedule Full-time"
Software Designer,"Software Designer-16000000SK Description Software Designer Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. As a global leader in fixed, mobile and converged broadband access, carrier and enterprise IP technologies, applications, and services, Nokia offers the end-to-end solutions that enable compelling communications services for people at home, at work and on the move. Key Responsibilities / Functions: Join the team and help deliver the 7705 Service Aggregation Router! We are looking for a highly motivated professional software development engineer whose responsibilities will include: Become the expert for a key component of the software architecture with complete ownership and responsibility for your area Design, implement and integrate new features for the product Fix issues found in your area of expertise by Test or Customers Interact with Hardware Engineers, Test Engineers, Product Line Management and/or Vendors. Qualifications Qualifications: Degree in Computer engineering, Computer Science, equivalent, or better. Desired Qualifications: Excellent knowledge of C and/or C++. Experience in embedded development (any RTOS, but preferably VxWorks) Desired Skills: A commitment to delivering high quality software A proven track record of successful development on an IP/MPLS router Experience in IP/MPLS networking and routing protocols (e.g. OSPF, BGP, PWE) Experience in Layer1/2 protocols (e.g. Ethernet, SONET/SDH, PPP/MLPPP) Noika is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, Aboriginal persons, and persons with a disability or members of a visible minority group to apply. Job Research and Development Primary LocationAmericas-Canada-Ottawa Other LocationsAmericas-United States-Westford Schedule Full-time"
Hardware Engineer - 300,"Hardware Engineer - 300-16000001CI Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. A Senior Hardware Engineer in the ION Routing group performs a variety of complex activities including PCB design, electrical circuit verification, product hardening, NPI, and solving problems found in the field. We are building some of the most advanced telecommunications equipment available today, so you need leading-edge design skills and proven success at delivering complex electronic products to market on time with high quality. Qualifications Qualifications: Minimum B.Sc or B.Eng in Electrical Engineering or Computer Engineering 7 to 10 years experience working with highly complex, high density multilayer printed circuit boards with signaling rates of at least 10GHz. Familiarity with EMC/EMI and safety requirements, ITU and IEEE standards, NEBS, and RoHS. Excellent interpersonal, organizational, and leadership skills, and a proven ability to work with a variety of diverse people over multiple timezones and continents to achieve a common goal. A good understanding of FPGA design techniques and challenges would be an asset. Nokia is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply. Job Hardware Development Primary LocationAmericas-Canada-Kanata"
Test Diags Software Engineer,"Test Diags Software Engineer-16000001IX Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The Test Diags Software Engineer will join the ION R&D with a mandate to develop Diags test code to support H/W and S/W development as well as production testing. The teamâ€™s role is to develop â€œbring-upâ€ù software and Test Diags. Bring-up software is used by H/W designers early in the development cycle (proto stage) in order to accelerate the delivery of good working H/W boards to the software development team. The teamâ€™s work will include the development and integration of low level device drivers, test utilities and 3rd party APIâ€™s in close collaboration with the S/W team to ensure maximum code re-use. The test code will verify and stress the product in a lab environment as part of the DVT (Design Verification Tests) in accordance with product specifications. Test Diags leverage subsets of the bring-up software to create test code that is embedded in the factory test. Test Diags are a key component of the production E2E test strategy; they help drive the best possible test coverage and debug capability while reducing the cost of test. Key Responsibilities / Functions: â€¢ Design and develop Diags software according to the product roadmap in collaboration with Software, Hardware, DVT (Design Verification), FPGA design and Operations production test teams. â€¢ Design and develop Diags software from early concept phase, through architecture, prototype / board bring-up to ultimate release of the product to production. â€¢ Develop regression tests to confirm that Diags, that are released for use, are fault-free. â€¢ Provide support for newly released and mature products to optimize manufacturing yields. Provide debug support for difficult product/test problems in manufacturing. â€¢ Contribute to the development of a comprehensive E2E production test strategy. â€¢ Contribute to and support product design-for-testability to drive optimal test Diags coverage and help reduce the cost of production testing. â€¢ Contribute to the development of production test debug guides by documenting Diags routines. Qualifications Required Qualifications: Masters or Bachelorâ€™s degree in Electrical Engineering, Telecommunication Engineering, or Computer Engineering with 3+ years of related up to date experience. Experience in C/C# is essential. Comfortable reading product hardware schematics and performing digital circuit analysis. Experienced in analyzing and debugging hardware failures. Writing code on low level hardware access for accessing embedded controller and their peripherals Understanding of script language like LabContr. with experiences in TCP/IP based client/server architecture Comfortable working with s/w development environment tools and Linux. Knowledge of real time OS and embedded UNIX and using its debug capabilities. Well-organized, methodical individual able to work in an environment with time-constraints. Â· Fluent, both written and orally, in English. Comfortable and confident explaining problems to both h/w and s/w teams. Desired Qualifications: (Education, Technical Skills/Knowledge) Detail-oriented person with an ability to develop comprehensive code to thoroughly exercise h/w functionality of an assigned product. Flexible, creative individual who is able to debug product problems in an environment where debug tools are not always well-developed. Assembly language programming knowledge is desirable. Familiarity with s/w version-control tools like ClearCase. Nokia is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply. Job Hardware Development Primary LocationAmericas-Canada-Ottawa Other LocationsAmericas-Canada-Kanata Schedule Full-time"
Senior IP Service Solution Designer,"Senior IP Service Solution Designer-1500000670 Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The Global Networks Engineering (GNE) and Network Management Engineering (NME) teams provide Professional Services in support of real-world deployments of Advanced Solutions across the ION Business Line product portfolio. The teams provide a wide range of services including: Network and OSS Architecture and Design Consultation IP/MPLS network and services design Residential and business service offerings design and operation. Network and Services migration Operations Consultation OSS Integration with IP Routing & Transport Management Products Software Defined Networking / Cloud Computing deployment, consultation and integration Application Assurance solution design, integration, configuration and consultation Service Portal applications (Provisioning, Monitoring, Reporting) Custom Scripts & Tools to solve/improve Operational challenges Advanced & Customized training workshops Subject Matter Expert/Resident Engineer services The team is seeking an OSS Tools Developer to deliver services to Nokia's customer base in the areas of Service Provisioning, Monitoring, and Reporting. Key responsibilities: The candidate in this role will be required to work in a consultative manner directly with customers, OSS Solution Architects, product line managers (PLM), Sales Engineering teams, and other developers to deliver projects which may include the following responsibilities: Create detailed design, implementation, operational and test documentation as required to enable a successful Solution Development and Deployment using the appropriate SDLC (Software Development Life Cycle) methodology Working within a team or individually, develop software, scripts/tools, and/or SAM templates that meet the Solution Requirements Adhere to and contribute to the teamâ€™s best practices and continual improvement initiatives in the areas of quality, speed of execution and excellence in customer service Develop and deliver customized workshops and technical training to customers. Provide support to customers integrating OSS systems with Nokia's ION Network Management products Provide support to customers deploying and using ION Network Management products Provide support to customers developing their own applications that interface with our NM products Guide the customer towards the optimal use of IPR NM Products integrated within their OSS environment. Qualifications The successful candidate will have strong technical, interpersonal, communication and presentation skills as well as being energetic, results oriented and will have knowledge and experience with the mandatory items listed below and some or all of the following areas: Software development educational background & experience is mandatory: Object Oriented Design and Analysis, Java programming language, Perl, Python, Velocity Template Language, Javascript, JMS, C++ Programming, JBoss application server, Internet based applications using XML, HTTP/s, SOAP, RESTful Knowledge of IP Networking, Routing, Services Topology is mandatory: IPv4 and IPv6, BGP, ISIS, OSPF, MPLS â€“ RSVP, LDP, etc., Multicast â€“ PIM, IGMP, GRE, VPLS / VPWS, IP VPN, QoS, Security Knowledge of 5620 SAM: SAM-O API, JMS, Templates, Control Scripts Experience in Consulting and providing professional services directly to external Customers, from Solution Consultation, Detailed Design Requirements and Documentation, through to Development, Implementation, Testing and Customer Acceptance Multi-vendor OSS integration experience Administrative knowledge of UNIX/Linux systems Network Management of IP and WAN networks (includes HP-OV, SNMP, and CLI knowledge). Customer facing experience with excellent verbal, written and presentation skills. Knowledge of Virtual Machines, VMWare, Azureâ€_ Knowledge of Nokia's ION network products such as 7x50 routers, 7705, 1830, etc. Oracle Database experience and Database access technologies â€œMake it happenâ€ù attitude, inventive, resourceful and flexible in a fast-paced, challenging and ever changing environment Additional information: minimum 5 to 8+ years relevant work experience Minimum Bachelor's degree in Computer Science, Software Engineering or equivalent experience. IP training / certification is an asset. Nokia is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply. Job Software Development Primary LocationAmericas-Canada-Kanata"
Senior Network Architect,"Senior Network Architect-160000016K Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. IP and Optical Networks Services Business Unit (ION â€“ SBU) provides professional services in support of the deployment of advanced network solutions across the entire ION product line. The ION Global Network Engineering (GNE) team provides a wide range of services including: IP/MPLS Network core and services design, including business VPNs, residential services, Wifi-Offload, CG-NAT, Application Assurance, ISP networks, security, mobile backhauling, EPC infrastructureâ€_ Network integration Network and services migration Architecture and Design Consultation Operations Consultation Advanced training workshops The team is seeking an IP Networks Architect to deliver services to Nokiaâ€™s customer base. The candidate in this role will be required to work in a consultative manner with external Customers, Product Line Managers, Regional Customer Support teams and GNE engineers Typical tasks include: Lead requirements gathering and scoping workshops with Customers to collect design requirements Translate requirements into design specifications. Provide guidance to Customers on best design practices in the areas of IP/MPLS core and services architecture. Acting as an IP/MPLS consultant. Provide on-site support during customer deployment and integration. Being Nokia design and architect representative. Work with Product Line Management and pre-sales team for the feature enhancement requests. Qualifications EDUCATION Minimum: Bachelor's degree in Computer Science, Software Engineering or equivalent experience. Advanced IP/MPLS training/certification (Nokia SRA, Cisco CCxx, Juniper Junos) EXPERIENCE : The ideal candidate should have work experience with some or all of the following (minimum 5+ years relevant work experience): Experience delivering professional services including network strategy, design and engineering, implementation, testing, customer training and on-site support. Network Engineering expertise at a Multi-vendor integration experience. Strong working level knowledge of IP Networking. Routing protocols (OSPF, ISIS, BGP), signaling protocols (RSVP, LDP), QoS, IP VPN, VLAN, VLL/VPLS, BRAS, NAT,DPI etc. Specific Nokia knowledge of 7950,7750, 7210 and 7705 product lines 3rd party router expertise, include Cisco/Juniper product lines. Excellent hands-on network integration and problem solving skills. Excellent verbal and written communication skills. Influences others outside of the team to ensure goals are met and conflicts are resolved. Responds to requests for technical information and assistance in a timely and professional manner Nokia is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply. Job Research and Development Primary LocationAmericas-Canada-Ottawa Schedule Full-time"
Optical Network Tester,"Optical Network Tester-16000001GC Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. The IP Transport Product Group in Nokia's IP Division is seeking highly motivated Optical Network Testers to join its team. This team is responsible for the quality of the Nokia 1830 Photonic Service Switch (PSS) networked solution supporting WDM and OCS switching functionality. As an Optical Network Tester, you will be challenged and will be expected to: Understand and become highly proficient at setting up DWDM networks based on the Nokia family of DWDM 1830 Photonic Service Switch platforms (PSS4, PSS8, PSS16II, PSS32, PSS36, PSS64) and the Network Management Systems 1350 OMS, as well as elements used for other networking technologies such as IP Routers and Optical Test equipment Perform verification and automation of Nokia's layer 0/1 features on the 1830 PSS. This includes items such as OTU2, FEC types, TTI, OCH Cross-connection, GCC, Transmission, Loopbacks, etc. Work closely with Developers and Product Management to jointly deliver high quality products and networking solutions Work with new products and technologies within the IP Transport product portfolio Augment test strategies with feedback and analysis from real-world Customer deployments Qualifications QUALIFICATIONS ESSENTIAL SKILLS AND QUALIFICATIONS Degree in Computer Engineering, Computer Science, Electrical Engineering, or equivalent experience Knowledge of Mercurial and Eclipse is a MUST. SW design level knowledge of Object Oriented Coding, using Python on a Linux environment is a MUST. Knowledge of networking concepts Strong interpersonal and communication (both written and verbal) skills are required The candidate must be able to successfully work in a team oriented environment Demonstrated ability to learn quickly and to work in a fast paced, innovative environment ADDITIONAL ASSETS Knowledge in Carrier grade Optical (DWDM, OTN) and/or Data (Carrier Ethernet, IP protocols) Prior and demonstrated experience in a Product Verification, Software Development, or Optical/IP Networking role Familiar or proficient with LINUX Ability to produce high quality test strategies, test plans, and test cases (manual as well as automated) Scripting/Automation languages (Python)Familiarity with defect reporting and management tools such as HP ALM and Jira OTHER INFORMATION Recent graduates will also be considered for these positions Canada is committed to building a skilled, diverse workforce reflective of Canadian society. As a result, we promote employment equity and encourage women, aboriginal persons, persons with a disability or members of a visible minority group to apply. Job Research and Development Primary LocationAmericas-Canada-Ottawa Schedule Full-time"
Solutions & Partners Business Unit,"Solutions & Partners Business Unit-16000002HO Description Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect. Job Position Summary Description: Manager Solution Management â€“ Carrierâ€_this role will lead a team of solution specialists for complex solutions in the Carrier domain. The role is to determine the market opportunities for repeatable solutions both in the Network side of the carrier domain as well as new opportunities in the CIO domain of the carrier market. The Manager will be responsible for defining the solution opportunity, creating the GTM offering, and leading the field in closing net new incremental opportunities. Key Responsibilities / Functions: This role will work directly for VP Solutions & Partners. The key function/responsibility is to work with the Solutions Leadership Team to define new solutions, identify the market opportunity, drive requirements into the design team from a customer perspective and ensure we have all Solution collateral and materials ready for the field to sell and promote our repatable solutions. This role requires leadership not only with the other teams in Solutions & Partners but also with the RBCâ€™s as well as the A&A HoS teams. The role will manage a small team of 3-4 Solution Leads. Qualifications Required Qualifications: (Education, Technical Skills/Knowledge): This role requires an Executive level Manager who is experienced in software Solution Management with a unique combination of advanced Cloud software and Telecom networking software solutions management. This role requires extensive IT industry software and at least 10 years of Telecom software based solution knowledge and executive engagement. An Engineering degree or equivalent, executive experience and an understanding and engagement with standards working groups (ETSI/TMF/MEFâ€_) is critical. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Job Research and Development Primary LocationAmericas-United States-California Other LocationsAmericas-United States-Usa Schedule Full-time"
Bell Labs - Analog ASIC Design Researcher,"Bell Labs - Analog ASIC Design Researcher-160000035J Description The successful candidate will perform leading research in the architecture, design and characterization of ultra high frequency and ultra broadband integrated circuits for wireless and wireline. The candidate will investigate and implement high-performance integrated wireless and optical transceivers in silicon-based nanoscale semiconductor technologies. The candidate will work directly with other Bell-Labs researchers and Nokia business divisions to define novel architectures, perform system analysis, design high performance integrated circuits, simulate, layout and characterize state-of-the-art ICâ€™s. The successful candidate must have hands-on expertise in millimeter-wave circuit design and testing, demonstrated knowledge of RF, microwave millimeter-wave and mixed-mode design techniques and hands-on experience in performing high-frequency measurements. Familiarity with current wireless and wireline modulation formation formats and related transceiver architectures is a plus. Qualifications Minimum Qualifications Ph.D. degree in Electrical Engineering Strong hands-on experience and publications in the design, layout and testing of ultra-high-speed analog, digital and mixed-signal circuits implemented in nanoscale CMOS and SiGe BiCMOS technologies Experience in design, modeling and simulation of millimeter-wave wireless and transceivers, data converters and PLLs Desired Qualifications Experience in high-speed circuit simulation and characterization using Cadence Spectre, Agilent ADS or GoldenGate and 3D EM simulators Experience in system modeling and system requirement analysis using Matlab or Cadence Experience in mm-wave testing and characterization using network analyzer, spectrum analyzer, high-speed oscilloscope, etc. Excellent English verbal communication and technical writing skills Job Location Murray Hill, New Jersey. Job Research and Development Primary LocationAmericas-United States-Murray Hill Schedule Full-time"
