"jobs_title","jobs_requirement"
"Solution Architect Lead (Business Support System)","Job Description
The primary role of the Solution Architect Lead is to provide leadership in Group IT on solutioning of key Projects and critical Change Requests (CR) that are integral to the success of Singtel/Optus business. This role is responsible for the architecture and management of the business technical solutions for Singtel and Optus.
This role reports into Group IT Senior Leadership Team member and and works closely with other Domain Architects and Enterprise Architects.
The Solution Architect Lead is responsible for:
Accountable and full ownership on solutioning and design of key Projects and critical Change Requests.
Responsible and support throughout the whole delivery lifecycle, leveraging our Singtel Group Solution Delivery Methodology
Leading the integration of application, information, process, infrastructure that is relevant and up-to-date to guide decisions on Telecommunication Business support system applications, standards and adoption
Aligning the BSS architecture Enterprise Architecture roadmap, principles, standards, policy setting and governance
Key Accountabilities
Provide a robust and scaleable end to end solution design on key Projects and Critical CRs that are integral to meet Business needs and growth
Ensure the overall GIT architecture and design strategy is complied with for the assigned systems portfolio ensuring both efficiency and effectiveness of proposed solutions
Review high level business requirements and evaluating business process architecture via partnering with relevant Business Units, e.g. COE
Interface with business users to identify and recommend new technology opportunities that will have an impact on BSS systems. Interfaces with vendors to keep abreast of new technologies, pricing and customer applicability. Participates in vendor evaluations
Work with all levels of Business units in understanding business problems and initiatives in preparation of AOP, Regional BSS Domain Architectural Strategy with proper risk management
Perform consultancy and advise of solution options for Business problems
Demonstrate strong presentation skills to C-level, senior management and Business units on Solution and Architecture concerns
Work closely with different technical groups and SME’s & project architects to fulfil e2e solution objective
Conduct Quality Audit and Review Solution to achieve optimum solution for Group IT, overall quality, and delivery time lines perspective.
Ability to influence others and drive decisions in a highly dynamic and customer focused environment.
Provide timely and detailed Domain knowledge for use by Architects and Solution Designers in support of development of the overall IT Strategy and other architectural artefacts
Ensure that all solution documents are upload and our Intellectual Property (IP) are maintained in Singtel Group Architecture repository
Manage a dedicated team of Solution Architects
Coaching and mentoring of Project Architects within the team for their development and career progression
Job Requirements
Bachelor or higher degree in Telecommunications, Computer Science or IT with 15+ years of technical experience in Telecommunications.
7-10 years of Telco architecture and design management experience, with specific experience and expertise in corporate and core services.
Must have a strong commercial background understanding the cost components involved application support and development
Excellent communication skills
Commercial awareness and the knowledge of factors affecting business and technology in a rapidly evolving market
Strong interpersonal skills with a positive outlook and a flexible approach when confronting different challenges
Quality oriented with a commitment to continuous improvement
Demonstrable background in the design, architecture tracking of architecture key performance indicators / principles
Superior presentation skills and an ability to convey ideas at all levels to both technical and non-technical audiences
Telco Knowledge knowing at least 3 of the following domains: Sales, Customer and Self Help Portals, CRM, Fulfillment, Billing
Product Catalogue Management
Good understanding of relationship between Enterprise and Domain level architecture knowing what is needed at domain functionality to support Enterprise Business need
Influencing, persuasion, negotiation and conflict resolution
Collaborative style with ability to organize and facilitate cross functional teams
Creativity, open-mind and passion for identifying process improvement opportunities..
Strong ability to collaborate with Business / Vendors as well as BSS team members"
"Technical Solution Consultant","Responsibilities
Design and build technical solutions based on client platform technologies
Provide L2 technical escalated support for client platform technologies
Evaluate new technologies and tools
Assist presales and sales specialist on customer engagement and opportunities
Assist in service design and production process
Requirements
Diploma in IT / Computer Science and above
Min 3 years of experience in client platform technologies including desktop, mobile and servers
Windows server skills is a must including setup, configuration, troubleshooting
Microsoft SCSM skills is preferred
Security products such as McAfee AV, DLP, etc. is preferred"
"National Events Executive","Join a company dedicated to your career development.
The way we use technology to connect, communicate and consume content is changing, and so are we.
Are you ready?
Optus is embarking on a transformational growth strategy to become a content-driven multimedia brand. As a result, we are seeking a National Events Executive to be responsible for supporting the Local Markets Sales Team in the coordination, planning and management of customer facing events within targeted markets.
The role plays an integral part in delivering a seamless event plan and execution program, driving incremental sales and revenue across our Mobile, home, Entertainment and SMB products. This role is accountable for the delivery of a high number of events of varying size and investment nationally through a 3rd Party vendor.
In order to manage all events for the Local team, the Events Executive will need to:
Support the design and build phase, acting as the key point of contact for the vendor
Coordinate an events calendar, specifically to manage the allocation and distribution of event resources
Collaborate with the sales teams on all the planned event executions.
Manage a project plan of all events and deliverables, to ensure timely delivery of all requirements
Lead and influence internal and external groups to ensure event deliverables are on track
Proactively support and trouble shoot the on ground experience and delivery of each event.
Ensure timely communication of any risks around event deliverables to SEMs
Provide updates to management as required on status of all events, and calendar of all planned events
An ability to innovate is important in this role, as are strong influencing skills over both internal and external teams.
This position also requires high levels of organisational, time management and creative skills for the development and implementation of event plans and supply management to support the sales team in delivering results.
Excellent written and verbal communication skills are essential, as well as, well developed and demonstrated planning, along with time management skills to balance the requirements of multiple projects. A clear understanding and focus on flawless execution and fast turnaround to match the needs of this very fast and exciting business is critical.
There is no doubt that Optus is a fantastic place to work. Optus offers you the opportunity to challenge and stretch yourself to lift your career to new heights. Optus recognises the importance of attracting and retaining the best people, so we offer innovative salary packages and benefits, including sales, service and performance awards. What next?
We’re ready to show Australia we’re transforming. We’re expanding into new technology and relentlessly improving every day, we’re creating the network our customers want.
We put people at the heart of everything we do.
So if after reading this, you think you're committed to taking your career to new heights in this fast-paced industry, you know how to work hard and play hard - Don't wait, Apply now.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Order Management & Visibility Program Manager","Join a company dedicated to your career development.
The way we use technology to connect, communicate and consume content is changing, and so are we.
Are you ready?
Our Supply Chain team are looking for 3x strong order manager to bring their process, insights and delivery experience to a newly created order management and visibility function. Reporting to our Associate Director for Order Management & Visibility, the potential candidate will have a solid understanding of end to end order lifecycle across sales and supply chain, and the breadth of systems that enable order flow across the business.
As our Order Management & Visibility Program Manager, you will be responsible for the success of Omni-Channel Order Management & visibility whilst delivering insights that identify process and quality related order management performance drivers and support improvements across all channels.
You will ideally have worked within a sales environment, possess excellent communication & stakeholder management, strong project management, a high degree of analytical and lateral thinking, pro-activity, and a drive to deliver process change. Key to success is experience with a range of systems such as: ERP, retail POS, replenishment, etc. with an ability to make recommendations and affect changes that enhance our solutions.
Success in this role comes not just from the reports produced but the valuable actionable insights and process improvement deliverables. In addition, you will provide thought leadership in key areas such as change management best practice to further develop these capabilities across the broader Supply Chain team.
What makes you perfect for this role?
You have remarkable ability to disseminate insights & analyse processes
You have experience in developing and implementing the necessary tools to establish end to end visibility and status tracking of orders throughout the various process flows
You have the relevant experience to develop, maintain and report on a suite of relevant performance metrics at both operational and executive levels
You have 5+ years working in a senior supply chain or other business performance management role with broad systems exposure
You have a substantial amount of change management experience introducing new programs, systems and processes
You ideally have change management training eg. Six Sigma green belt
You have the ability to work effectively across multiple stakeholder groups which include customer facing stakeholders and sales channels, marketing, third party logistics providers, Demand Planning, Logistics freight companies and bundling/kitting providers etc.
You have excellent communication skills, a high degree of analytical and lateral thinking, pro-activity, and demonstrated modelling skills
There is no doubt that Optus is a fantastic place to work. Optus offers you the opportunity to challenge and stretch yourself to lift your career to new heights. Optus recognises the importance of attracting and retaining the best people, so we offer innovative salary packages and benefits, including sales, service and performance awards. What next?
We’re ready to show Australia we’re transforming. We’re expanding into new technology and relentlessly improving every day, we’re creating the network our customers want.
We put people at the heart of everything we do.
So if after reading this, you think you're committed to taking your career to new heights in this fast-paced industry, you know how to work hard and play hard - Don't wait, Apply now
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Part Time Retail Consultant | Campbelltown","Join a company dedicated to your career development.
Join the revolution.
Innovation is at the forefront. Customer experience is the focus. Technology is the passion. We are a company interested in you.
You’re a listener and relationship builder. A problem solver and innovator. You’re flexible and adaptable. Fast paced environments and challenging goals excite and entice.
Bring your sales expertise, your customer focus and your can do attitude to a team environment built to succeed.
Optus Retail are looking for a part time retail consultant to join the team.
Flexible to work weekdays and weekends across a rotating roster
You’re tech savvy and have an interest in telecommunications
Have had experience working towards KPIs and targets
Do you have what it takes? Apply NOW!
Optus encourages applications from men and women of all ages, including different cultures, people with disability, sexual orientation, family and caring responsibilities and indigenous Australians.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"HR Data Specialist (Contract)","Realise your full potential with Asia's leading communications group. While we take pride in our 130-year heritage, our philosophy is to always look forward and evolve. Today, we are a leader in cutting-edge ICT innovation and digital advances, powered by a vast network of offices in countries and territories across Asia Pacific, the Middle East, Europe and the USA. Come be a part of our dynamic organisation as we create the infocomms landscape of the future.
The HR Data Specialist position will support the data cleansing and migration of multiple sets of core employee databases and other applicable HR core applications. The role works with data owners to ensure production data are correct and accurate; and work with the vendor/IT to perform loading and testing of data.
Primary Responsibilities include:
Maintaining data accuracy
Ensuring data integrity
Detecting and correcting inaccurate records
Preparing and processing large data load
Aligning parameters for uniformity in the multiple datasets
Housekeeping of obsolete or duplicate data
Introducing suitable solutions to improve efficiency of data loading/cleansing
Developing and ensuring data loading guidelines are adhered to
Setting up data support structure, code sets and tables
Leading the data work streams to perform data quality checks
Required Skills & Experience:
A degree in IT-related studies
Minimum 5 years of experience in project management and delivery
Experience in data cleansing and analysis is a must
Experience in Microsoft Excel and Access
Knowledge of SAP/SuccessFactors or ERP system
Let’s shape a better world through technology. Join us to lead the change.
Note to Recruitment Agencies
In sourcing for candidates for particular roles, the Singtel Group works only with a panel of selected recruitment agencies expressly engaged under written agreements. Even then, these agencies are only activated from time to time for specific recruitment exercises for particular roles under instructions expressly issued by a member of the Singtel Talent Acquisition team.
Except under such circumstances, no agency shall source or attempt to source any candidates for the Singtel Group. The Singtel Group will not pay nor be obliged or liable to pay any recruitment fees of any kind whatsoever to any agency where candidate CVs are submitted to the Singtel Group by such agency on an unsolicited or speculative basis.
The Singtel Group reserves all rights to directly contact any candidate to which such CVs relate without any obligation or liability whatsoever to the agency concerned (including without limitation any obligation or liability to pay any recruitment fees of any kind)."
"System Analyst","Job Description
Plan and carry out technical solution design activities, to prepare detailed functional requirement specifications, to provide technical solution and design documents in respect of database and system design, to supervise development teams during various project implementation stages, for new projects and existing application enhancements in the Carrier Service business domain, covering areas such as traffic measurement, to performance analysis, to contract managements, to routing analysis and so on.
Study and analyze user requirements, so as to prepare detailed functional specifications and related documents
Provide technical solution documents in respect of database and system design from conceptual design model, to logical and physical design.
Design database objects and relationship, system, and user interface.
Design and lead development of project prototype
Develop core or critical modules or functions as and when needed
Understand various business functions and requirements in the international carrier service domain of telecom companies.
Supervise development team on project development quality and progress.
Job Requirements
Bachelor degree or equivalent
5 years or above of application development experience.
Database(Oracle or SQL Server, Informix), .NET, C, Pro C, XML and DataStage
Good writing skill for preparing technical document and good communication skill within project team"
"Optus 2017 Graduate Program - Are you ready?","Join a company dedicated to your career development.
Diverse projects
Structured development
Roles commence 4th of April, 2017
At Optus, we’re excited about the potential for new ideas and new approaches to improve people’s lives. And we’re looking for graduates who feel the same.
Our graduate program offers multiple streams, but above all it’s an opportunity for strong thinkers to learn, experiment and collaborate to find where you can make the most difference. You’ll have access to mentoring, formal training and on-the-job experience. You’ll work on diverse projects that benefit our customers, charity partners and our people.
We are looking for Graduates across a range of degree types including Science, IT/ ICT, several different Engineering disciplines like electrical, software & mechatronics to name a few, Maths and Commerce/Business (including Accounting/Finance, Marketing and HR). Graduates undertake up to four rotations in your specialisation. As we’re part of the global Singtel group, you’ll also have the potential to take a rotation in Singapore.
You’ll need to be a 2014, 2015 or 2016 university graduate with a minimum credit average.
You’ll get an attractive salary package, and great rewards and benefits. Working on our campus in Macquarie Park, Sydney – you’ll have heavily subsidised travel options to and from our campus and Sydney CBD, onsite gym memberships, cafes, markets and big discounts on Optus products and services.
So are you ready to join the Optus team? Applications close (30th June 2016)."
"Tender Manager","Join a company dedicated to your career development.
At Optus our vision is to continue to lead Australia in an outstanding customer experience and we believe our people are at the heart of this. We are passionate about creating a climate that encourages our people to achieve their best – personally and professionally!
The Infrastructure Planning team is accountable to develop the sourcing strategies for technology solutions implemented in Optus transport network. There is also a key focus on the responsibility to manage the RFx process, initiate and lead the Tenders, make recommendations and prepare the Award paper for approval by Procurement Committee (PC) or Business Unit Management Committee (BU-MC) and compile the commercial contracts, conduct periodic price benchmarking with Suppliers and Group Networks Procurement (GNP) in order to drive maximum commercial benefit.
This opportunity as Tender Manager you will be part of the Transport Engineering function which is responsible for strategic planning, Tender & Supplier management, procurement, platform growth and planning of transport (core & access) network supporting Optus fixed and mobile products for all business units – Consumer, Group Enterprise, Small and Medium Business and Optus Wholesale.
As Tender Manager a key focus willl be to utilise your strong engagement skills to work effectively with Executives (Vice President, Head of, and Director) within Networks and Business on internal approvals related to Tenders and sourcing strategies. You will also have a strong ability to advise, consult and influence at executive levels with strong stakeholder management to maintain credibility and successfully lead the RFx process to a timely award to the suppliers. In this role you will manage tenders up to the value of A$300M and contribute to achieving Unit Cost improvement targets. You will have excellent communication skills at all levels, strong Business Acumen and technically sound in managing Tenders and driving outcomes via the Tender team.
At a high level, the position has following broad accountabilities:
Tender & Supplier Management
Tenders (RFx)
Procurement
Tender Initiation and Scope
Definition and writing of Statements of Work
Preparation of Approval Papers
Price Benchmarking
Optus we offer a working experience like none other at our Macquarie Park Campus, including on-site gym, childcare, eateries, bars, coffee shops and a lot more. We have a variety of benefits including discounts on Optus products and services, salary packaging, sustainable transport options, career development tools and lifestyle benefits. For more information on what Optus can offer you, please visit optus.com.au/careers and click on ""Working at Optus"".
As Tender Manager you will be part of the Transport Engineering function which is responsible for strategic planning, Tender & Supplier management, procurement, platform growth and planning of transport (core & access) network supporting Optus fixed and mobile products for all business units – Consumer, Group Enterprise, Small and Medium Business and Optus Wholesale.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"eCommerce Marketing Associate","Responsibilities:
Constantly explore marketing opportunities with internal departments to drive promotional activities.
Manage end-to-end marketing activities from planning, creative briefing, execution to tracking results
Track, analyse and optimize marketing activities to drive online sales.
Ensure smooth running and completion of projects across site builds maximizing digital sales and services opportunities.
To work with other departments and divisions within the organization to identify process improvements, efficiency and profitability.
To drive digital best practice when running the marketing activities.
Requirements:
5 years of experience in an eCommerce or digital marketing role or in a similar function or industry.
Goal oriented with the ability to multi-task and handle multiple projects
Meticulous, sharp with numbers and possesses analytic skills
Prior experience working with design team, media vendors or media agencies.
Thrive well under pressure in a fast-paced environment."
"System Specialist - Agency Contract","Job Description
The System Specialist (Identity Management - Service Management Technologies) reports to “SM Technologies Manager” and is part of the team responsible for the support & maintenance of various IT Service Management systems which provide the following capabilities for Optus and Singtel;
Event Management
Diagnostics
User Access Management,
Job Scheduling,
Technical Change Management and,
Asset and Configuration Management.
The System Specialist (Identity Management - Service Management Technologies) is primarily responsible for the User Access Management and will act as a liaison to other departments, representing the team on all technical matters related to User Access Management.
Key accountabilities for this role include:
Successfully deploy software releases and patching in test and production environments including satisfactory code testing and test summary reporting
Creation of, or contribution to, project deliverables such as application support documentation
Maintain the reliability, availability, performance and security of the Service Management systems meeting agreed Service Levels
Ensuring appropriate DR documentation is maintained and yearly DR testing is conducted
Effective communication and liaison with management and peers, both within and outside the team
Escalate potential issues and challengers with each of the tool’s operational and technically capability. Expectation is to work with the Technical Leads in the Team.
Assisting with Incident and Problem cases and Change management process as part of the team day to day function.
Participation in a rotating 24x7 operations and on-call support model.
For this Role, the following is expected in addition to the key accountabilities;
Hands on design, development, implementation and maintenance of an enterprise-wide identity and access management tool.
Ensures the Access Management tool is operationally maintained and that any issues are promptly resolved.
Manage incidents related to the configuration of the Access Management tool.
Support Application Technical support resources in the investigation of incidents.
Deal with communication, preparation, engagement from projects and for defined user base, make recommendations on how to best use UAM
Manage Upgrades, patch management.
Contribute to the general understanding and promotion of new and existing information security standards, solutions and tools
Management and oversight of our non-production and production environments
Job Requirements
Tertiary qualifications or similar in relevant discipline.
Track record successfully developing and deploying software in test and production environments
Good general understanding of IT technology, particularly in area of troubleshooting
Extended prior experience (approx. 5 years) in project and system documentation
Proficient in a range of Operating Systems (Unix, Windows and VMS)
Knowledge of Telecommunications business
Flexible and committed to delivering in a timely and quality manner
ITIL knowledge
Clear written and spoken English
Displays a disciplined but flexible approach to problem solving
Experience with the following systems: UNIX, Oracle/SQL databases, and Active Directory
Experience with engineering or software development and contributing to projects involving identity and access management solutions, including user provisioning, role-based access control, authentication, and authorization
Testing
Resolve identified problems
Assess impact of product rollout and integration
Manage and maintain test services and equipment
Support systems/solutions roll out
Execute systems/solutions implementation
Confirm systems/solutions transition and operation
Manage the introduction of new products and technologies
Experience with web content management systems, specifically with IIS"
"Product Specialist, Managed Hosting","We are looking for a Product Specialist, Managed Hosting to design solutions and prepare responses to tenders/RFPs/Proposals, providing effective responses to technical clarifications and performing technical presentations of proposed solutions including data centre design and managed hosting services, highlighting technical and operational benefits to customers.
Responsibilities
Conducting discussions with customers to identify their requirements and designing solutions that best meets their needs. Solutions would include data centre hosting solutions and managed services
Performing technical presentations of proposed solutions including data centre design and managed hosting services, highlighting the technical and operational benefits to customers
Designing solutions and preparing responses to Tenders/RFPs/Proposals and providing effective responses to technical clarifications
Providing business case analysis to support pricing proposals and escalations
Coordinating with implementation/operations teams on solutions design and its ability to be effectively supported
Escalating pre-sales technical issues to internal stakeholders, equipment principals or 3rd party vendors.
Proposed designs and solutions UAT
To support seminars, exhibitions and demonstrations, and organize quarterly knowledge briefing sessions for Sales teams
Providing technical sales support to Sales teams so as to enable sales, and meeting the total sales targets.
Collating customers’ feedback/requirements for the product management team to improve the services offered.
Requirements
You should possess a recognized Degree in Information Technology/Telecommunications/Electronics Engineering/Computer Science
You should have at least 3 years of relevant experience
Affable personality with natural ability to work well in both an independent capacity, as well as being team-oriented with colleagues in a multi-cultural environment
Excellent presentation skills
Effective communication skills
Excellent interpersonal skills
Professional and confident in interacting with both internal and external customers, and demonstrating a positive and outgoing personality.
Strong technical and design knowledge of data centre, managed hosting services and cloud computing, etc. would be advantageous."
"Linux Specialist - Direct Contract","Job Description
The Specialist will works with a team of motivated, articulate and knowledgeable IT professionals.
The primary task will be focusing on improving the stability and performance of the system, maintaining and improving the security posture of the systems, continuous monitoring of system health, and troubleshooting issues that arise. Provide professional, timely, efficient and effective technical expertise on Systems support.
He must have extensive knowledge of Windows operating systems, tools and software, able to remediate production issues immediately or within SLA, able to provide sound proofs-of-concepts, willing to perform cross-functional duties as necessary to aid the team.
Incident Management
Primarily responsible for level 3 Technical Support, Systems Management, Administration and Project Support for Linux platform.
Participate in 24/7 on-call rotation standby in support of our NOC, which includes being available to assist with issues when not on call.
Managing multiple escalations with effective follow-up/follow-through
Assist and respond promptly to incident, investigate & provide temporary &/or permanent resolution of incidents escalated
Root cause identification and analysis skills.
Strong analytic and decision making abilities in outages
Work under pressure and fast-paced environment to resolve issues quickly and within SLA and ensure systems are up-to-date
Provide professional, timely, efficient and effective technical expertise on Systems support.
Performance and Capacity Management
Ensuring availability and performance of the Linux system that support the application system.
Proactively monitor the Linux systems to ensure secure services with minimum downtime.
Maintain Linux security, managing access, privileges, role and account that supports the application.
Operations and Support Management
Perform daily system monitoring, verifying the integrity and availability of all hardware, server resources, systems and key processes, reviewing system and application logs, and verifying completion of scheduled jobs such as backups.
Manage changes through change request process & provide status reports to the relevant parties.
Create and maintain audit, technical documentation as well as training of users as and when required.
Participate in weekly CAB Operations meeting
Work closely with various IT Application teams and operations teams to support and troubleshoot problems and issues.
Provide technical assistance to support groups as needed
All other Linux administration responsibilities as assigned
Job Requirements
Candidate must possess at least a Degree in Computer Science / Information Technology / Engineering or equivalent
Possess one or more of the following or relevant linux technical certification or equivalent:
Red Hat Certified System Administrator (RHCSA)
Red Hat Certified Engineer (RHCE)
Must be a good team player and willing to take ownership
Ability to work with minimal supervision
Should have excellent interpersonal skills, independent and result oriented
Possess a minimum of 5 years in-depth Linux (Redhat and Novell) administration experience in an enterprise level environment.
Strong Knowledge with experience in RedHat Clustering.
Strong Knowledge with experience in scripting such as Shell, Bash, Perl, Ruby and etc
Good knowledge of ITIL service management methodology.
Good knowledge of System management tools and practices such as Puppet, SCOM, HP Management Suite and Linux Patching (Red Hat Satellite).
Good knowledge of Network communication protocols (TCP/IP, HTTP, SSL/TLS, RPC, SSH, etc.) including the ability to analyse the network issues.
Good knowledge of SAN Storage and Replication technologies, disaster recovery and clustering technologies
Nice to haves:-
Good knowledge in Infrastructure Automation (Chef, Puppet, Ansible) will be a big plus
Experience in disaster recovery practices and procedures."
"End-User Technology (EUT) Specialist","Job Description
To be a specialist in End-User Technology (EUT) Services and responsible for the Delivery and Support of services in Singtel.
Responsible for the performance, availability and service level of the assigned EUT services including Desktop/Laptop Standards, Active Directory, Email Services, File and Print Services, Anti-Virus, Full-Disk Encryption, Unified Communications Tools and management of endpoints.
Endpoints Management including Standard Operating Environment, delivery of software, OS packages and security thru MS SCCM.
Ensure 24x7 availability of EUT Services infrastructure and systems. Perform troubleshooting and root-cause analysis, resolve the problems when faults are encountered.
Level 2 support for incident related to EUT services.
Work with project and engineering team in the delivery of new EUT service to operations.
Work with Optus and NCS counterpart for seamless EUT service delivery and support across the 3 entities.
Analyze performance of EUT services. Identify problem areas, deliver solutions to enhance quality of service and to prevent future problems.
Negotiation and renewal of maintenance contracts for systems.
Provide capital plan input and recommendations, and the development of infrastructure cost estimates.
Review existing processes and security policies for infrastructure and introduce preventative or optimized measures to improve systems quality and resiliency.
Job Requirements
Degree/Diploma in Engineering or IT
Preferably 5 – 8 years working; 5 years EUT related in a big enterprise (>2000 staff) with multi-location.
Microsoft Windows Servers,
Microsoft Technologies include Active Directory, Exchange, Lync, SCCM, File and Print services
Management of Microsoft Windows, iOS and Android clients
Communications
Problem Solving
Root cause analysis
Positive Attitude
Microsoft SCCM
Mobile Device Management"
"Part Time Retail Consultant | Penrith","Join a company dedicated to your career development.
Join the revolution.
Innovation is at the forefront. Customer experience is the focus. Technology is the passion. We are a company interested in you.
You’re a listener and relationship builder. A problem solver and innovator. You’re flexible and adaptable. Fast paced environments and challenging goals excite and entice.
Bring your sales expertise, your customer focus and your can do attitude to a team environment built to succeed.
Optus Retail are looking for a part time retail consultant to join the team.
Flexible to work weekdays and weekends across a rotating roster
You’re tech savvy and have an interest in telecommunications
Have had experience working towards KPIs and targets
Do you have what it takes? Apply NOW!
Optus encourages applications from men and women of all ages, including different cultures, people with disability, sexual orientation, family and caring responsibilities and indigenous Australians.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Part Time Retail Consultant | Mount Druitt","Join a company dedicated to your career development.
Join the revolution.
Innovation is at the forefront. Customer experience is the focus. Technology is the passion. We are a company interested in you.
You’re a listener and relationship builder. A problem solver and innovator. You’re flexible and adaptable. Fast paced environments and challenging goals excite and entice.
Bring your sales expertise, your customer focus and your can do attitude to a team environment built to succeed.
Optus Retail are looking for a part time retail consultant to join the team.
Flexible to work weekdays and weekends across a rotating roster
You’re tech savvy and have an interest in telecommunications
Have had experience working towards KPIs and targets
Do you have what it takes? Apply NOW!
Optus encourages applications from men and women of all ages, including different cultures, people with disability, sexual orientation, family and caring responsibilities and indigenous Australians.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Full Time Retail Consultant | Blacktown","Join a company dedicated to your career development.
Join the revolution.
Innovation is at the forefront. Customer experience is the focus. Technology is the passion. We are a company interested in you.
You’re a listener and relationship builder. A problem solver and innovator. You’re flexible and adaptable. Fast paced environments and challenging goals excite and entice.
Bring your sales expertise, your customer focus and your can do attitude to a team environment built to succeed.
Optus Retail are looking for a part time retail consultant to join the team.
Flexible to work weekdays and weekends across a rotating roster
You’re tech savvy and have an interest in telecommunications
Have had experience working towards KPIs and targets
Do you have what it takes? Apply NOW!
Optus encourages applications from men and women of all ages, including different cultures, people with disability, sexual orientation, family and caring responsibilities and indigenous Australians.
Heads Up!!
Due to the fast paced nature of the Optus business, our vacancy close dates may be subject to change. Don’t dilly dally and make sure you apply as soon as possible. We will assess applications as they are received.
One last thing, Optus operates a direct sourcing model so no agency introductions, sorry folks."
"Digital Production Manager","Responsibilities
Execute eShop campaign configurations
Liaise with Marketing Managers to collect promotion requirements for eShop
Coordinate tasks with Designer and Web Analyst for the launch of new devices and promotions
Administer the configuration of online promo mechanics
Develop and execute test scenarios in UAT and Production environments
Liaise with IT developers to resolve bugs and production issues within target SLAs
Analyze and drive the implementation of new business requirements and eShop self-care services to improve the online conversion:
Lead brainstorming sessions and prioritize new requirements with Marketing Managers
Liaise with Web Analyst to identify drop out and UX issues & opportunities for optimization
Draw mockup screens as an input for Designers and IT developers
Act as the Iteration Manager and Business Analyst in a team which has adopted the SCRUM IT development framework.
Manage the development and execution of test scenarios by Testers in UAT and Production environments
Identify and quantify issues in User Experience by conducting usability tests with external agencies, compiling customers’ feedback from various sources, and studying Analytics data
Develop A/B tests and work with Web Analysts & Developers for their implementation
Develop and coordinate the implementation of operational metrics to measure improvements of the conversion rate
Requirements
Degree in Marketing/Business IT or modules relevant to the role
Experience with eCommerce platforms and at least 2 years hands-on experience in executing online sales campaigns
Experience in working with Web Analysts and UX teams
Experience in Iteration Management and Business Analysis roles within an Agile environment (or SCRUM) is a significant advantage
Experience in the telecommunications/ICT industry and B2B environment is an advantage
Experience in B2B ecommerce or digital self-care function an advantage.
Keen awareness of the new media landscape and ICT transformation for businesses
Good communication skills and attentive to details.
Highly logical & systematic, team player, independent & fast learner.
Passion, drive, flexibility with a positive attitude and the ability to thrive in a dynamic environment."
"Sales Manager, ICT Solutions (1 year contract)","The ICT Sales Manager is responsible to generate, maintain and further develop sales forecasts for allocated customer accounts or territory. He/she is required to develop, manage and maintain strong account relationships jointly with Account teams with the customers. Additionally, he/she is also expected to work cross-organisationally to coordinate pre-sales, professional services, and support resources to drive successful ICT infrastructure solutions for customers.
Responsibilities
Manage assigned territory/accounts by nurturing business relationships with clients, understanding their business needs, and managing the sales process with an understanding of the client’s buying process
Measure, monitor and manage accounts sales performance and provide updates to management
Develop and execute the client account strategy that defines how we will help the client fulfil their business needs, grow and differentiate themselves
Participate and coordinate the appropriate pre-sales, services and support resources to successfully deliver solutions to clients
Responsible for driving revenue, profit and client satisfaction for your assigned accounts
Negotiate and close terms and conditions of agreements to deliver win-win solution for our clients and represent the clients to communicate their needs to relevant departments in SingTel/NCS
Work with the Account teams in a collaborative sales approach in engagements where opportunities for your product or solution are presented, establishing a strong team selling approach
Develop and cultivate strong relationships with key decision makers in the market and partners in the ecosystem of your product or solution e.g. Infrastructure Management & Solutions, Cyber Security, Cloud solutions and Managed Services."
