title,requirement
HP Test Script Support (QA Analyst III),
MS SQL Database Administrator III ( SR DBA),
Project Manager Sr (PM Spec II),
Management Analyst,
Help Desk User Support Specialist,"Help Desk User Support Specialist All times are in Eastern Daylight Time. Resource Request ID 2016-171867 Country - State/Province - City US-VA-Crystal City Posted Date 6/10/2016 Category Information Technology - Service Desk More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a ""User Support Specialist"" to join our team in Crystal City, VA. Position requires a current ""TOP SECRET"" Clearance. Position Functions or Responsibilities: Responsibilities: Manage Tier 2 Help Desk tickets for a large government case management system. Must become proficient in system use and interoperability in order to provide excellent user support. Evaluate and provide resolution for most tickets independently, documenting resolution in Service Manager. Route tickets to other user support, O&M, and development staff as appropriate. Create reports on the Tier 2 tickets for management using Microsoft Office. Perform analysis on the ticket data and make recommendations (e.g., areas for additional training) to management. Work closely with the user base to identify potential software bugs, research the issue to replicate the behavior, and present findings at appropriate meetings. Determine appropriate FAQs, post on SharePoint intranet site and manage. Assist in command post activities for releases. Assist with other user support activities as needed. Basic Qualifications: Qualifications: Bachelors degree or 4 Years of equivalent experience in Systems Engineering, Information Technology. Minimum 2 years IT experience Excellent customer service skills Experience with reporting via Microsoft Office, and other third party applications like Adobe, etc. Data analysis skills Strong interpersonal skills, able to work well in a mixed team environment consisting of government personnel and other contractors. Able to work collaboratively with Enterprise Operations staff (Tier 1), program O&M staff (Tier 3), and developers (Tier 4). Strong self-organization and self-management skills, with emphasis on self-initiation and follow through Experience with Service Manager a plus Previous help desk experience a plus Training development and delivery experience a plus. Software development experience a plus Law enforcement/intelligence community, a plus Requires Active Top Secret Clearance This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Open Source Intelligence Analyst & Trainer,
Senior Test Engineer,
Scripting Engineer,
Senior Help Desk Specialist,
Senior Training Specialist,"Senior Training Specialist All times are in Eastern Daylight Time. Resource Request ID 2015-159047 Country - State/Province - City US-TX-San Antonio Posted Date 12/9/2015 Category Training More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Senior Training Specialist to join our team in San Antonio, TX. Position Functions or Responsibilities: Organizes and conducts moderately complex training and educational programs for information systems (technical) or user (non-technical) personnel. May develop instructional curriculum and materials; gathers and assimilates information on subject matter, organizes and condenses material, and prepares course outline, handouts, and visual aid materials. Coordinates with subject matter experts to ensure that prepared courses meet stated objectives. Maintains records of training activities and program effectiveness. May be required to instruct or to prepare/arrange for the preparation of automated training materials (such as video recorded training sessions, computer-aided tutorials, etc.). Provides technical leadership. Applies this leadership in any phase of the system development life cycle support as task requirements dictate and may have a high level of expertise in one area. Plans, recommends, and performs changes. Utilizes an accomplished knowledge of multiple technical disciplines, unique applications, and business management practices to develop technical and/or business solutions to client problems. Assists clients in planning and developing objectives and goals. Supports client objectives while conforming to the clientâ€™s operating practices. May be required to act as a training supervisor. Basic Qualifications: Bachelors degree required Minimum 3 years working with designing and delivering technical training programs for business needs. This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Technical Writer,
Administrative Specialist,
Senior Systems Administrator,
Telecommunications Specialist,
HRIS Analyst 1,"HRIS Analyst 1 All times are in Eastern Daylight Time. Resource Request ID 2016-169822 Country - State/Province - City US-TX-Plano Posted Date 5/23/2016 Category Human Resources More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks an HRIS Analyst to join our team in our Plano, TX office. Position Functions or Responsibilities: Works with business users to define standard reports, test those reports and update as needed. Develops and implements validation and testing plans to ensure functionality meets HR requirements. Drives the effective reporting and data analysis programs for business users. Develops and delivers communications and training for HR systems. May act as project lead on local projects. Ensures HR system reflects correct employee, job and organization detail. Conducts system/data audits and corrects errors uncovered. Participates in testing of new modules/functionality and assists with rollout. Implements programs to improve documentation and communication between HRIS and HR functions. Provides expertise in areas of current and emerging capabilities and general HR systems technology trends. Works on HR system-related process improvements via project plans and schedules, including documentation of scope and requirements, and reporting of project status. Develops and implements validation and testing plans to ensure design meets HR requirements, and coordinates systems training and rollout with IT Provides back up support to HR Analyst team member. Respond to ad hoc requests for data and/or reports and validate results to ensure consistency and accuracy Prepare and maintain a wide range of regular reports from the HRIS system for the use of HR management including workers compensation, exit surveys, and other employee information. Basic Qualifications: 3-5 years of experience working with SAP HCM modules This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed Loading... (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Americas Information Security Sr. Director/VP,
Salesforce.com Technical Lead,
Finance AP - Associate,
SAP Basis Manager,"SAP Basis Manager All times are in Eastern Daylight Time. Resource Request ID 2015-142904 Country - State/Province - City US-TX-Dallas Posted Date 4/14/2015 Category Information Technology - SAP More information about this job: Overview: NTT Data Americas is Hiring! 6th Largest Global IT Services Firm is seeking SAP Basis Consultants to join our Enterprise Services Team The Company NTT DATA Corporation is the 6th largest global IT services company and part of the NTT Group, a Fortune 29 telecommunications and IT services company based in Japan. We operate with 60,000 professionals in 36 countries. Every day around the world we help clients explore new ways to respond to market dynamics with flexibility and speed, reduce costs with less risk, and increase productivity to enable growth. A group company within NTT DATA currently seeks a â€œSAP Basis Managerâ€ù to join our team in â€œDallas TXâ€ù. Position Functions or Responsibilities: In these roles you will have an opportunity to: Perform advisory and implementation services to address manufacturing, financial, human resources, customer relationship management, supply chain, and other business needs throughout the enterprise with the full suite of SAP products Provide leadership for SAP Basis team covering implementations, upgrades, migrations, hardware sizing and landscape design on various combinations of OS & DB platforms including SAP HANA Adept at designing and implementing technology-enabled business solutions for clients as part of a high-talent team Ensure customer needs are met or exceeded along with educating them on best practices. Continue to build knowledge and stay abreast of current technology. Defining systems strategy, developing systems requirements, designing and prototyping, testing, training, defining support procedures, and implementing practical business solutions under multiple deadlines. Able to collaborate with clients, identify engagement follow-on opportunities, and have a strong desire to excel and gain exposure to multiple industries while further developing your career. Provide technology thought leadership and SAP expertise in designing the best technical solution in support of the business requirements. Work with functional teams and the architecture team to determine best practices for future landscapes. Our SAP Technology Practice is currently looking for SAP Basis Managers with the following experience: Technical proficiency with at least 4+ full lifecycle SAP implementations and 8+ years of industry or consulting experience. At least 8 years of SAP experience in SAP Basis in implementations, Upgrades, Migrations on various OS/DB platforms including SAP HANA Strong current hands-on solution and design skills. Demonstrate advanced SAP Basis skills on various OS/DB/Hana platforms 1-2 years HANA hands-on experience including scale-out with muti TB DB sizes Familiarity with various clustering and DR will be desirable. Sizing SAP LVM for large landscapes and analyzing performance problems Strong verbal and written communication skills a must Ability to travel 80-100% is required. Bachelors and/or a Masterâ€™s Degree or equivalent. NTT Data offers employees a competitive compensation package including health, dental, and vision insurance, 401(k) plan, tuition reimbursement and other benefits. Basic Qualifications: Basic Qualification: SAP Impementation: 4 years Hana: 1 year This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Certified Technical Architect-SFDC,
HP OpenView Operations (OVO) Manager Support Analyst,
HP OpenView Operations Manager Support Analyst,
Certified Technical Architect-SFDC,
Senior Technical Recruiter,"Senior Technical Recruiter All times are in Eastern Daylight Time. Resource Request ID 2016-167100 Country - State/Province - City US-TX-Dallas Posted Date 4/12/2016 Category Recruitment More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Senior Technical Recruiter to join our team in Dallas, Texas supporting our Financial Services business vertical. Position Functions or Responsibilities: NTT DATA currently seeks a talented and proven Senior IT Recruiter with full life cycle recruiting experience to hire full-time consultants for NTT DATA as a result of continued growth within our Financial Services vertical. Recruiter will service one of our largest accounts within the vertical. Recruiter will be responsible for proactively networking, posting, and searching job boards to find and manage the full life-cycle hiring process to fill resource requests in a non/competitive environment. Responsibilities include: Working with high volume of resource requests in a competitive environment with the ability to change focus or searches as needed. Tracking of candidates throughout the interview process on NTT DATA's Applicant Tracking System. Managing candidates throughout internal interview process setting up technical and consultative screening interviews with internal staff. Negotiating offer, acceptance and start date with candidates. Creating pipeline of candidates to meet existing and upcoming needs. Additional Information (Desired): Experience recruiting for financial services clients. Experience recruiting for a Technology focused Consulting firm hiring FTE's. Experience working in a virtual environment Basic Qualifications: Experience : 3 years experience in Information Technology Technical recruiting. This is an hourly position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed Loading... (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
SAP Inside Sales Executive,
IT Project Scheduler,
IT Project Scheduler,
SAP GRC Sr. Consultant,
Senior IT Project Scheduler,"Senior IT Project Scheduler All times are in Eastern Daylight Time. Resource Request ID 2016-170969 Country - State/Province - City US-TX-Dallas Posted Date 5/26/2016 Category Information Technology - Business Analysis More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Senior IT Project Scheduler to join our team in Dallas, Tx. Position Functions or Responsibilities: NTT DATA is seeking an experienced Senior IT Project Scheduler with a background in developing and managing detailed Project Plans as a key member of a project team. Position Functions or Responsibilities: The resource will be responsible for the development and maintenance of detailed project plans, facilitating planning sessions with a variety of stakeholders, and providing vision and guidance to develop plans aligned to meet organizational objectives. The Scheduler should be able to analyze and advise the Project Manager on overall health of the project in terms of schedule, cost, activity progress, critical path. This resource will also have the responsibility to provide leadership, guidance, work distribution and quality assurance to a team of schedulers. The position requires an individual with excellent communications skills (verbal and written), strong personal organizational skills and big picture view of the use of IT to drive business solutions. This position will be part of various core groups like quality management, continuous improvement, metrics and onboarding/training/mentoring of new team. Skills/Experience to be successful: Previous Project Management or Project Coordination experience (required) Previous Scrum Master experience Project Methodology (Waterfall, Agile, Scrum) Experience Primavera and/or similar project scheduling tools (MS Project) experience Experience developing project charters Resource Allocation/Utilization Analysis Budget Tracking/Burn Rate Analysis IT Change Management processes Previous team lead experience Experience working with/managing distributed teams Excellent communications capabilities (written and verbal) Excellent negotiation skills/facilitation skills Flexibility and Adaptability in a fast paced work environment Ability to navigate the organization Time Management/Organization Skills Ability to mediate issues and manage conflicts Ability to drive the team in meeting set milestones and quality expectations Ability to build ongoing process improvements One or more of the following certifications are required: PMP Certification/PMBOK (Project Management Book of Knowledge) Certified Scrum Master ITIL (IT Information Library) CAPM (Certified Associate in Project Management) Basic Qualifications: Basic Qualification: Minimum 3 Years Required: Project Management or Coordination Knowledge of Project Methodology (Waterfall, Agile, Scrum) Creating and Maintaining Project Schedules MS Project or Primavera P6 Work Experience Minimum 2 years required: Scrum Master experience This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed Loading... (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Helpdesk Analyst,
Data Scientist - Big Data,
Applications Architect,
Project Manager,
Network Enterprise Architect,"Network Enterprise Architect All times are in Eastern Daylight Time. Resource Request ID 2016-167219 Country - State/Province - City US-TX-Austin Posted Date 3/31/2016 Category Information Technology - Infrastructure Architecture More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a Network Enterprise Architect to join our team in Austin, Texas. Candidates local to Ausin, TX are preferred. Position Functions or Responsibilities: Activities performed may include, but not be limited to, the following: Responsible for designing and scoping communications solutions. Provides assistance in troubleshooting problems and resolving issues with the network Provides architectural and technical guidance for the overall Network Roadmap Program Develop solution recommendation(s) that meet identified business requirements and is compliant with the future state Enterprise Architecture Develop models to further elaborate and document the Project infrastructure environment Evaluate technology, market trends and industry to determine prospective impact on Project Identify need to change technical architecture to incorporate infrastructure needs Consult with project teams of infrastructure development to fit entire architecture infrastructure Respond to client queries and requests for information Basic Qualifications: Minimum of 8 years work experience with Network Design, Enterprise Architecture, and Voice Collaboration This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Hadoop DBA,
Big Data Architect,
SQL Server/Oracle DBA,
Help Desk Analyst,
Senior Infrastructure Manager,
Avaya VoIP Technical Consultant,
.Net Programmer & Technical Support,
Project Manager- IT Infrastructure,
Cisco Network Engineer,"Cisco Network Engineer All times are in Eastern Daylight Time. Resource Request ID 2016-171396 Country - State/Province - City US-PA-Philadelphia Posted Date 6/6/2016 Category Information Technology - Infrastructure Architecture More information about this job: Overview: At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our companyâ€™s growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. A group company within NTT DATA currently seeks a â€œ Cisco Network Engineerâ€ù to join our team in Philadelphia, PA. Position Functions or Responsibilities: Position Overview: The Network Engineer is responsible for supporting IT verticals and business units in implementing new applications and making network modifications as part of assigned projects and daily support of the Network. You will be responsible for the design, implementation, and support of the companyâ€™s intelligent, switch, and router-based local and wide area network infrastructure, as well as managing network projects, preparing and defending network funding proposals, acquiring appropriate network management tools, and developing network architecture strategies. In this role, you will: Design and implement local and wide area data network systems to facilitate cost efficient, secure, and reliable communications throughout the company and with outside service providers Write/engineer network device configuration scripts with associated change documentation to meet project goals and deadlines. Authors and maintains network documentation, including that for standards, processes, security, topology, and inventory, to ensure high quality service and support on an ongoing basis Plans and leads broad-scope network projects, ensuring their timely and successful completion Prepares, submits, and defends budgetary and business case analyses leading to funding and implementation of enhancements to companyâ€™s network systems Serves as a technical resource providing guidance and advice to associates on data, voice and mobile network capabilities for utilizing the full capability of technology in designing effective solutions. Participate in on-call support escalation rotation, second-tier support for the company's intelligent data network, to maximize network availability Qualifications: 4+ years of Network Engineering experience in an enterprise, Cisco environment 4+ years of experience in Firewall Administration Cisco Certifications â€“ CCNP Preferred Knowledge of routing protocols including EIGRP, OSPF, BGP, and GRE Knowledge of implementing NAT/PAT on Routers or Firewalls Experience with load balance applications and appliances Experience/knowledge on Cisco, QOS, PBR, WCCP, VPN, NAT, VoIP, IPSec, Multicast, DNS services, MPLS networks, Cisco firewalls, network protocols (Ethernet, TCP/IP, SNMP, VLAN Trunking) Experience using network management tools, such as CA SPECTRUM and eHealth, and/or HP OpenView, Riverbed Opnet, Siem Qradar, Solarwinds, Infoblox, Gigamon Expertise with protocol analyzers, and test equipment Basic Qualifications: Required Qualifications: 4+ years of Network Engineering experience in an enterprise, Cisco environment 4+ years of experience in Firewall Administration Cisco Certifications â€“ CCNP Preferred This is a full-time salaried position with a group company within NTT DATA. Please note, 1099 or corp-2-corp contractors will NOT be considered. This position is only available to those interested in direct staff employment opportunities. We offer a full comprehensive benefits package that starts from your first day of employment. About NTT DATA NTT DATA is your Innovation Partner anywhere around the world. With business operations in more than 35 countries, we put emphasis on long-term commitment and combine global reach and local intimacy to provide premier professional services from consulting, system development, business process and IT outsourcing to cloud-based solutions. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. Options: Apply for this job onlineApply Share Refer this job to a friendRefer Share on your newsfeed (function() { var ac = document.createElement('script'); ac.type = 'text/javascript'; ac.src = ('https:' == document.location.protocol ? 'https://' : 'http://') + 'pixel.appcast.io/pixels/icims-1314.js?ent=0&t=' + new Date().getTime(); var s = document.getElementsByTagName('script')[0]; s.parentNode.insertBefore(ac, s); })(); Go back to the welcome page Application FAQs Software Powered by iCIMS www.icims.com"
Senior Software Engineer,
Project Management Analyst/Support Technologist,
Junior Software Engineer,
Technical Lead- Java/J2EE,
