"jobs_title","jobs_requirement"
"Senior Security Technical Specialist","About us
Tieto Managed Services is the largest Nordic IT outsourcing and cloud service provider, delivering Applications, Business Application Platforms, Infrastructure and End user services with high availability, security, usability and efficiency for both private and public sector customers. Through industry insight, technology vision and innovative thinking, Tieto proactively strives to inspire and engage its customers in finding new ways of accelerating their business.
With us you will be responsible for
You will be working in newly build Security Operation Center (SOC) which is a part of Tieto Security managed security services
offering (MSSP), part of Shared Services, which is delivering various infrastructure and outsourcing
services.
You will be working in the team which is having responsibility of various services which are being operated on 24/7 and reporting to production manager. You will mainly be responsible for keeping service quality, maintaining security products, investigating security incidents and participating on projects.
Following areas will be you main responsibilities:
-preventing and reacting to security threats in customer environments
-investigation of security breaches and malicious activities
-monitoring global security situation
We expect you to have
You are an ideal candidate for this position if you have high interest in field of information security and at least 3 years experience working with security products
-good knowledge of English language
-ability to work in a team
-passion of learning new things
-target oriented
Previous experience with at least 2 of following:
-Networking technologies (Firewalls, Next-Gen Firewalls, Switches, Routers)
-Endpoint protection (Antivirus products)
-Intrusion detection and prevention systems (IPS/IDS)
-Security Information and Event Management (SIEM)
-Vulnerability scanning
-Penetration testing or ethical hacking
-Proxy or Secure Web gateways
Good to have:
-certificates: CISSP, CISM, CISA, CRICS, CEH, CCNA, CCNA – Security, CCNP, CompTIA Security
-knowledge of ISO27000 series, PCI-DSS, ITIL standards
As a person you are
You are team player who is also capable working with independent tasks. You are able to quickly find your place in company. You have a passion for IT and especially for Security. You are not afraid of speaking up with ideas and you are able to present those to other member in the team and managers.
We offer
We offer you the chance to make a difference with the fastest growing business in field of IT.
With us you will have the opportunity to directly influence your career development. If you have a
good idea, people will listen to you. We believe that trust fosters freedom and creativity. Our culture is
built on transparency and active sharing – a truly open environment."
"Teradata DBA consultant","About us
Tieto is looking for Teradata DBA consultant, with 3-5 years’ experience in Managing and Supporting Business Critical Teradata implementations.
With us you will be responsible for
Administration. Specifically (but not limited to):
• Database Operations and Administration.
• Performance optimization, SQL Tuning, Perform system level and application level tuning
• Teradata Database Optimization.
• Database Objects release management
• Security Administration .
• Site Log/Operations Manual .
• Operational Communication.
• Reporting Deliverables.
• Work with Clients to assess requirements
• Create and trouble-shoot errors in environment
• Proactive problem diagnosis, troubleshooting and resolution
• Support upgrades and new releases
• Reporting on project delivery to Project Management
We expect you to have
• 3-5 years of experience in Teradata Administration.
• Good Knowledge of Teradata DB Platform: Architecture and Concepts.
• Database Operations and Administration.
• Strong Experience with Teradata technology: SQL, Data Load/Extraction utilities, Stored procedures and Macros.
• System Administration: Teradata tools including Viewpoint, TASM, Teradata Manager.
• Backup, Archive and Restore (BAR) Environment Administration and Operations.
• Performance optimization, SQL Tuning, Perform system level and application level tuning
• Teradata Database Optimization.
• Database Objects release management: Applying code fix and migrating the same to production.
• Teradata Metrics collection and reporting,
• Security Administration.
• Site Log/Operations Manual.
• Operational Communication.
• Reporting Deliverables.
• UNIX shell scripting.
As a person you are
Technical expertise
Experienced with upgrade projects
Strong work ethic, Ability to work independently and collaborate with multiple (including virtual) teams. Excellent oral and written communication skills.
We offer
Excellent Open Culture Environment"
"Microsoft Business Intelligence (SSIS, SSRS) Developer","About us
Tieto is looking for MS BI developer with overall experience of 2-4 years in MSBI technologies.
• Sql server Integration Services (SSIS)
• Sql Server Reporting Services (SSRS)
• Sql Server database
With us you will be responsible for
With us you will be responsible for
• Work independently, to develop SSIS package, to design appropriate BI Dashboards, Scorecards, drill down drill through reportscharts to meet customer needs
• Define and build reports using SSRS
• Apply role based access of reports
• Ensure Unit Testing and quality of the code
• Deployment and scheduling
• Monitoring and Troubleshooting
• Interaction and reporting to the team lead
• Take over Transition of Application maintain and support
• Trouble shooting for Technical issues
• Documentation of the solution
We expect you to have
Excellent knowledge of SSIS and SSRS with hands on experience on customer projects
As a person you are
Strong work ethic, Ability to work independently and collaborate with multiple (including virtual) teams. Excellent oral and written communication skills.
We offer
Excellent environment to learn and grow in an open culture"
"Test Engineer","About us
Tieto provides full life cycle IT solutions and services to over 400 manufacturing industry customers and their value chains, delivering over 1,200 delivered projects annually. Over 1,000 of our experts provide services to clients who operate and deliver on a global scale. We consult, develop and support business solutions enabling our customers to enhance their cost-efficiency, business performance and new business generation.
Our customers are typically large or mid-sized businesses representing metal and metal product industries, high tech and electronic manufacturers, industrial machinery and equipment suppliers, component manufacturers and industrial service business companies as well as project business suppliers within the industry sector.
Tieto delivers customers solutions based on leading software packages and technologies together with lifecycle services to support these solutions. Our goal is to develop enterprises through IT by realizing new opportunities in customers’ business transformation and utilizing best practices from Tieto Group’s different business areas.
With us you will be responsible for
• Analyze requirements and clear findings
• Task level planning & scheduling
• Creating test cases as per module assigned
• Working closely with team
• Provide timely status update
• Identify and document the needed test data
• Execute test cases
• Log defects during the test execution phase
• Investigate potential defects and discuss them with developer
• Isolate root cause of defects and be able to drive the resolution of important defects
• Report test results to the test manager
• Create QA status reports as required
• Identify and highlight potential testing risks to Test Lead / Project manager
We expect you to have
• Relevant testing experience 2 to 4 years
• Able to analyze the requirements and identifying test scenarios
• Sound knowledge and hands on experience on Test case writing and execution
• Well versed with defect life cycle and defect management process
• Experience working in multi culture and geographically distributed team environment
• Ability to work independently
• Good knowledge on Application Lifecycle Management/Quality Center is a must
• Testing certification min. ISTQB Foundation would be advantage
• Basic SAP knowledge would be advantage
As a person you are
• Assertive
• Flexible
• Adaptable – Multi team Multi culture environment
• Willing to learn – Fast Learner
• Proactive
• Good facilitator and driver
• Good Attitude
• Passionate towards testing
• Committed
• Quality oriented
• Defect cautious
We offer
• Continuous and challenging work opportunity
• Excellent work culture
• Permanent working contract
• Trainings, technical courses and certifications
• Career path and personal growth"
"Oracle Service Bus Developer and Scurm Master","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
OSB Service development, enhancement and maintenance.
As a Scrum Master you have to work along with different teams.
Task Prioritization as per the Sprint demands , Identifying the right user stories.
We expect you to have
5+ year of Experience on Oracle SOA Suite 11g , OSB.
Good to have scrum certification.
Must have experience on the project which follows the agile methodologies.
Worked on End 2 End SOA service life cycle management.
Expertise on XML, XSLT, XPATH and XQuery.
Good to have knowledge on Oracle SOA 12C.
As a person you are
Team player
Having “Customer first” attitude
Seeing customer challenges as sales opportunities
Keen on developing existing competences as well as learn new ones
We offer
Permanent working contract
Flexible working hours
Multinational company environment, English use on daily basis
Training, technical courses, certifications and English lessons
Career path and personal growth
Benefit program (one additional week of holiday, food vouchers, pension and capital life insurance, life anniversary rewards, MS Office Suite for home use, flu vaccination, coffee & tea refreshment)"
"ASP.Net MVC & WCF Lead Programmer 9+ Years Exp","About us
Need is for a project in Banking area.
With us you will be responsible for
Responsibilities and Duties:
• To convert functional requirements into technical specifications, contribute to design
• Develop optimal technical solutions
• Analyze technical feasibility and performance impacts
• Ensure code quality, monitor and track it
We expect you to have
WORK EXPERIENCE:
• At least 9+ years experience in Microsoft .NET
Mandatory Skills :
• ASP.NET MVC, ASP.NET, WCF, GUI web Design,
• C# programming
• OOP, Generics, Lambda
• Microsoft SQL Server (TSQL)
• Experience doing Unit test – knowledge of NLog and related methods as dependency injection and loosely coupled programming
• Knowledge of the Design Patterns preferred.
• Knows and has implemented best development practices and solutions
• Agile/ scrum experience preferred.
• Excellent communication skills, experience of working with multi-culture global team
Good To Have :
• Winforms, VB.NET, VB6
• HTML 5, CSS 3.0
• Team Foundation Server,
• Hands on expertise in role as an Analyst
• Knowledge of HP Quality Center v.11 and JIRA.
Most important skills:
• Microsoft Certifications or equivalent preferred.
• Bachelor’s Degree or higher in Engineering, Technology or related field
• Strong verbal and written communication skills to communicate with both technical and non-technical audiences
• Ability to grasp the business and technical knowledge
• Exposure of working in offshore/onsite model
• **Ability to work independently, Self-Driven and ambitious
• Can start work with minimum information and proactively gain knowledge
• Good networking and communication skills
• Willing to do all the tasks irrespective of the competence areas if and as the delivery demands.
• Ready to work in dynamic and ever changing environment
• Able to lead and drive technical solutions
As a person you are
Excellent, verbal and written communication skillset is a must. Profile might require proactive approach by candidate in order to analyze and suggest innovative changes to the existing approach/process.
We offer
Open culture
Opportunity for you to grow
Good work environment"
"Release Manager","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
You will own the Release Management lifecycle which includes scheduling, coordinating and the management of releases across various streams. The releases can be inclusive of application updates, hardware upgrades, Projects and Programs. You need to act as an interface and communicate with Test managers, Project managers, Configuration Managers, Architects. The role also involves closely working with key customer managers as well as third party vendor.
We expect you to have
• Participate in planning of releases.
• Scheduling & tracking of releases.
• Manage risks and resolves issues that affect release scope, schedule and quality
• Prepare release documentation and co-ordinate release hand over to the support team.
• Create and document process for managing configurations on all the active project environments.
• Tracking and controlling parameter and data configurations on all the active project environments.
• Map and track dependencies in the configuration in order to set up or update an environment which needs to be controlled.
• Collaborate with all the workstreams regarding plans, versions upgrades, deployment of patch releases etc.
• Manage dependency to the external systems and test environments.
As a person you are
• Participate in planning of releases.
• Scheduling & tracking of releases.
• Manage risks and resolves issues that affect release scope, schedule and quality
• Prepare release documentation and co-ordinate release hand over to the support team.
• Create and document process for managing configurations on all the active project environments.
• Tracking and controlling parameter and data configurations on all the active project environments.
• Map and track dependencies in the configuration in order to set up or update an environment which needs to be controlled.
• Collaborate with all the workstreams regarding plans, versions upgrades, deployment of patch releases etc.
• Manage dependency to the external systems and test environments.
We offer
• Good working environment
• Challenging job
• Multinational company environment, English use on daily basis"
"SAP PLM Lead Functional Consultant with Automotive domain experience","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
With us you will be responsible for
• Building effective relationships with customers, vendors, peers, team
members, and senior leadership.
• Research best practices to support continuous improvement to
customer.
• Implementing business solutions and policies to achieve project
delivery goals working with peers and senior leadership team to drive
the SAP deliveries.
• Complete the tasks as per the timelines
• Adhere to the quality parameters and SLA timelines
We expect you to have
Ideal candidates will have a minimum of 8 to 10 years of working experience in a SAP environment.In addition, the candidate must have actively worked on a minimum of 2 full life cycle implementations OR Minimum 5 support/Upgrade/rollout projects with a concentration on the PLM and PP component and have the ability to function as a solution consultant in functional aspects and solid grasp of ASAP methodology.Candidates with 1 to 2 years of Project Management experience will be preferred
He should have worked in Automotive domain and have through understanding of MRP process
Demonstrable experiences interacting and maintaining solid relationships with Executive and Client Management.
The candidate must be able to deliver solutions to customer and play the role of Project Manager.
Few additional knowledge -
• SAP PLM experience in as many of these modules : DMS, ECM/ER, PSM, GSS, TREX (configuration for PLM),PS,VC, batch mgmt,EHS,QM
• Complete knowledge about production process (Plan to Produce)
• Good understanding of Inventory Management Process
• Cross module knowledge in SD and MM
• Experience in Automotive MRP process will be an added advantage
• Project management experience and able to manage a project
As a person you are
Structured, but creative, highly focused, performance and result oriented.
You describe yourself as passionate about customer's success and personal growth.
Ability to effectively define, research and resolve customer issues in a timely and accurate manner
• Excellent communication skills and fluency in English both written
and spoken.
• Ability to work in a multi-cultural environment, with sensitivity and
respect for diversity
• Experience in the Automotive industry will be an added advantage.
We offer
People at Tieto have high performance standards, are energetic and take initiative. This position is an offer to persons who are willing to create an environment that supports teamwork and helps the delivery team to exceed our customer's expectations. Respect for each person, acknowledgement of contribution and constructive feedback is part of our values. If you are excited to work in an environment like that you are warmly welcome to apply.
• Good team environment
• Opportunity to grow and excellent career"
"WebFOCUS developer - Reporting tool (Business Intelligence)","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
• Application Maintenance & Development
• Expansion of information systems, mainly programming in Webfocus (Business Intelligence )
• Understanding the requirements & estimating the efforts for the same
• Writing unit test cases, Unit testing, System Testing and UAT
• understanding the existing application and enhancing, debugging code using Informatica, Webfocus
• Working with programmers, testers and other specialists in international team
We expect you to have
• IT skills, specifically application development (AD) and Application Management (AM
• 2-9 years of experience in WebFOCUS Business Intelligence reporting tool
• Experience in SQL
• English skills - ability to communicate with customer (mails/phone calls)
As a person you are
• Team player
• Having “Customer first” attitude
• Seeing customer challenges as sales opportunities
• Keen on developing existing competences as well as learn new ones
We offer
• Permanent working contract
• Flexible working hours
• Challenging job
• Multinational company environment, English use on daily basis
• Trainings, technical courses, certifications and English lessons
• Career path and personal growth
• Benefit program (one additional week of holiday, food vouchers, pension and capital life insurance, life anniversary rewards, MS Office Suite for home use, flu vaccination, coffee & tea refreshment)"
"DevOps Engineer (NFV area)","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
Due to dynamic growth of Global NFV and Radio Competence Center we are extending our team by 50+ software engineers working in NFV/OpenStack/Virtualization and Radio technologies. Want to to be part of our journey? Apply here. We’ll be excited to have you onboard!
With us you will be responsible for
- research and development activities in NFV area
- preparation of proof of concepts and demos
- development of C/C++ code
- development of python scripts
We expect you to have
- Ability to use a wide variety of open source technologies and tool
- Ability to code (C/C++) and script (python, bash)
- Commercial experience with systems and IT operations
- Comfort with with frequent, incremental code testing and deployment
- Strong grasp of automation tools
- Knowledge of networking technology (layers 1-3)
- Data management skills
- A strong focus on business outcomes
- Comfort with collaboration, open communication and reaching across functional borders
As a person you are
- Team player
- Displaying ”Can do” attitude
- Able to travel abroad for short and/or mid-term assignments
We offer
- Competitive salary
- Participation in interesting projects (both local and international)
- Career development possibilities
- Possibility to travel to attractive global locations (US, APAC, Europe)
- Private medical coverage for you and your Family
- Group life insurance
- Investment fund
- Relocation package
- Quarterly team event budget
- Multi Sport card
- Lunches subsidy"
"ASP.NET MVC, C# .NET, Software Engineer","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
Tieto is committed to develop enterprises and society through IT by realizing new opportunities in customers’ business transformation. At Tieto, we believe in professional development and results.
Founded 1968, headquartered in Helsinki, Finland and with approximately 15 000 experts, the company operates in over 20 countries with net sales at approximately EUR 1.8 billion. Tieto’s shares are listed on NASDAQ OMX in Helsinki and Stockholm.
With us you will be responsible for
• Development – analyse, design, code, test & deploy
• Work as a team member in an agile team
We expect you to have
• 2-4 years of experience in building and maintaining software products or projects using ASP.net and C#
• 2 years of experience in ASP.Net MVC, JavaScript, and jQuery
• Good knowledge of LINQ
• Practical OOAD skills
• Experience in Agile software development would be an added advantage
As a person you are
• Good in verbal and written communication
• Team player
We offer
Focusing on the requirements of Nordic educational institutions, market leader Tieto Education develops web based solutions that support administrative tasks, provide assistance in performing assessments, manage attendance management and provide group collaboration tools and digital communication channels and much more. Our unit has started an exciting journey with a total renewal of our product portfolio. Key features of these products will be Responsive Web Design and excellent user experience. For that reason we need to substantially grow our R&D organisation in Pune office with software development professionals in various positions.
At Tieto Education we view our employees as our key asset; it is our strategy to seek the best. We offer different career paths and continuously together seek to develop all employees’ full potential in alignment with our mission and strategic goals."
"ASP.NET MVC, C# .NET, Senior Software Engineer","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
Tieto is committed to develop enterprises and society through IT by realizing new opportunities in customers’ business transformation. At Tieto, we believe in professional development and results.
Founded 1968, headquartered in Helsinki, Finland and with approximately 15 000 experts, the company operates in over 20 countries with net sales at approximately EUR 1.8 billion. Tieto’s shares are listed on NASDAQ OMX in Helsinki and Stockholm.
With us you will be responsible for
• Creating and maintaining great software solutions following the agile way of working
• Learning, growing, and sharing
• Pursuing high quality in all activities (code, design, everything).
• Analysis, design, implementation, review, unit testing, and deployment
We expect you to have
• 4-6 years of experience in building and maintaining software products or projects using ASP.net and C#
• 2 years of experience in ASP.Net MVC, JavaScript, and jQuery
• Good knowledge of LINQ
• Practical OOAD skills
• Experience in Agile software development would be an added advantage
As a person you are
• Good in verbal and written communication
• Team player
We offer
Focusing on the requirements of Nordic educational institutions, market leader Tieto Education develops web based solutions that support administrative tasks, provide assistance in performing assessments, manage attendance management and provide group collaboration tools and digital communication channels and much more. Our unit has started an exciting journey with a total renewal of our product portfolio. Key features of these products will be Responsive Web Design and excellent user experience. For that reason we need to substantially grow our R&D organisation in Pune office with software development professionals in various positions.
At Tieto Education we view our employees as our key asset; it is our strategy to seek the best. We offer different career paths and continuously together seek to develop all employees’ full potential in alignment with our mission and strategic goals."
"Automation Tester","About us
We in Consulting and System Integration are a strong and highly experienced global team. Our 4,000 professionals work with customers across a wide range of industries. Our aim is to be the preferred digitalization partner for our customers, enabling them to solve their most critical business challenges, improve performance and gain competitive edge.
With us you will be responsible for
• Creation and maintenance of Automation suit.
• Execution of Regression suit during Release cycles, analyzing results and logging defects whenever needed.
• Understanding the regression scenarios from manual resource and designing reusable business components.
• Discussion of feasibility of Automation and estimation calculations.
We expect you to have
• Experience of 3-5 years in QTP/UFT
Mandatory Skills :
• Strong knowledge of Automation tool UFT/QTP(Versions 11 & above)
• Strong knowledge of VB Script
• Well versed with different automation frameworks
• Responsible for creating/ updating automation scripts
• Design and develop automation test scripts for regression
• Maintain automation test scripts and updating them with application changes
Good To Have :
• Programming experience (OO languages like Java)
• Automation of windows based application built on Java
• Knowledge of VBA
• Knowledge of HP Quality Center and JIRA.
Strong verbal and written communication skills to communicate with both technical and non-technical audiences
• Ability to grasp the business and technical knowledge
• Exposure of working in offshore/onsite model
• Ability to work independently, Self-Driven and ambitious
• Can start work with minimum information and proactively gain knowledge
• Good networking and communication skills
• Willing to do all the tasks irrespective of the competence areas if and as the delivery demands.
As a person you are
• Ready to work in dynamic and ever changing environment
• Solution driven approach
We offer
NA"
"Continuous Service Manager - SAP","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
With us you will be responsible for
• Building effective relationships with customers, vendors, peers, team
members, and senior leadership.
• Research best practices to support continuous improvement to
customer.
• Implementing business solutions and policies to achieve project
delivery goals working with peers and senior leadership team to drive
the SAP deliveries.
• Complete the tasks as per the timelines
• Adhere to the quality parameters and SLA timelines
We expect you to have
Ideal candidates will have a minimum of 8 to 10 years of working experience in a SAP environment.Out of which at least 2 yrs as a as Project Manager. In addition, the candidate must have actively worked on a minimum of 2 to 3 full life cycle implementations OR Minimum 4 support/Upgrade/rollout projects.
Demonstrable experiences interacting and maintaining solid relationships with Executive and Client Management.
The CSM is accountable for:
• Deliveries according to the agreement
• Ensuring the high quality of service
• Customer satisfaction
• Net sales and profit
• Additional sales
We expect you to have a solid background in application service management or/and operation management services.
We appreciate the following personal attributes and experience:
• Leadership skills
• Independent and proactive way of working
• Good understanding of IT service production in general
• Project management and basic knowledge about ITIL
• Knowledge of service governance model as well as understanding the changes and future challenges in our customers’ business
environment is an advantage
As a person you are
Structured, but creative, highly focused, performance and result oriented.
You describe yourself as passionate about customer's success and personal growth.
Ability to effectively define, research and resolve customer issues in a timely and accurate manner
• Excellent communication skills and fluency in English both written and spoken
• Ability to work in a multi-cultural environment, with sensitivity and respect for diversity
We offer
People at Tieto have high performance standards, are energetic and take initiative. This position is an offer to persons who are willing to create an environment that supports teamwork and helps the delivery team to exceed our customer's expectations. Respect for each person, acknowledgement of contribution and constructive feedback is part of our values. If you are excited to work in an environment like that you are warmly welcome to apply.
• Good team environment
• Opportunity to grow and excellent career"
"SAP HR Solution Consultant","About us
Tieto is the largest Nordic IT services company providing full life-cycle services for both private and public sectors. The company has global presence through its product development business and the delivery centers.
With us you will be responsible for
• Building effective relationships with customers, vendors, peers, team
members, and senior leadership.
• Research best practices to support continuous improvement to
customer.
• Implementing business solutions and policies to achieve project
delivery goals working with peers and senior leadership team to drive
the SAP deliveries.
• Complete the tasks as per the timelines
• Adhere to the quality parameters and SLA timelines
We expect you to have
We expect you to have
• SAP HCM/HR Consultant with a minimum of 4 to 6 years' SAP experience in ECC 6.0
• The candidate must have actively worked on a minimum 2 full life cycle implementations OR Minimum 3 to 4
support/Upgrade/rollout projects
A strong understanding of the following:
• Detailed and proven SAP HCM knowledge in Personnel Administration, Organizational Management,
Personnel Administration,Time Management
• Strong technical background in interfaces and SAP ESS/ MSS
• Good knowledge of SAP HCM authorizations
• Must have knowledge of data migration utilizing LSMW
In addition, you will need:
• Excellent analytical skills coupled with a high attention to detail
• Integrity, drive, energy and passion
• Excellent command of the English language
As a person you are
Structured, but creative, highly focused, performance and result oriented.
You describe yourself as passionate about customer's success and personal growth.
Ability to effectively define, research and resolve customer issues in a timely and accurate manner
• Excellent communication skills and fluency in English both written
and spoken.
• Ability to work in a multi-cultural environment, with sensitivity and
respect for diversity
We offer
People at Tieto have high performance standards, are energetic and take initiative. This position is an offer to persons who are willing to create an environment that supports teamwork and helps the delivery team to exceed our customer's expectations. Respect for each person, acknowledgement of contribution and constructive feedback is part of our values. If you are excited to work in an environment like that you are warmly welcome to apply.
• Good team environment
• Opportunity to grow and excellent career"
"C/C++ Software Engineer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
Due to dynamic growth of Global NFV and Radio Competence Center in Szczecin we are extending our team by 50+ software engineers working in NFV/OpenStack/Virtualization and Radio technologies. Want to to be part of our journey? Apply here. We’ll be excited to have you onboard.
With us you will be responsible for
Cooperating with multi-site international network of experts working on modern telecommunication systems for world market radio telecom vendors. Development of mobile telecommunication technologies – mainly Radio Access (WCDMA, LTE)
We expect you to have
- Higher technical education of Computer Science or related
- Good C/C++ programming skills
- Knowledge in the field of mobile communication
- Good English, both written and spoken
As a person you are
- Ready to learn new technologies and techniques quickly
- Team player
- Have”Can do”attitude
We offer
- Competitive salary
- Participation in interesting projects (both local and international)
- Career development possibilities
- Private medical coverage for you and your Family
- Group life insurance
- Investment fund
- Relocation package
- Multi Sport card
- Lunches subsidy"
"Senior Radio LTE Software Engineer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
Due to dynamic growth of Global NFV and Radio Competence Center in Szczecin we are extending our team by 50+ software engineers working in NFV/OpenStack/Virtualization and Radio technologies. Want to to be part of our journey? Apply here. We’ll be excited to have you onboard.
With us you will be responsible for
- Understand feature requirements, architecture and design
- Firmware development (mainly in C/C++ language)
- Firmware debugging
We expect you to have
- Remote debugging experiences on target platforms
- Experience with HW debugging (eg. JTAG)
- Integration of LTE (L1/L2/L3)
- Cross compilation and C language expertise
- Embedded systems and microcontrollers knowledge
- Knowledge of embedded OSes (must have: Linux)
- Understanding of real time systems characteristics
- Understanding of communication protocol stacks (OSI model)
- Understanding of SW architecture, software patterns for embedded systems and resource management
- Ability to lead the teams
- Good English skills for verbal communication and technical documentation authorship
Nice to have qualifications:
- Test Driven Development including Unit Tests environments for C/C++
- Running performance testing scenarios (TCP throughputs, mobility, cell edge, etc.)
- Integration of dataplane over GTPU with NSS IPsec (tunnel mode), X2 support
Experience:
- 5+ years of experience in working within embedded software development lifecycle
- Practical knowledge of software application life cycle (with maintenance and updates)
As a person you are
- Team player
- ”Can do” attitude
We offer
- Competitive salary
- Participation in interesting projects (both local and international)
- Career development possibilities
- Private medical coverage for you and your Family
- Group life insurance
- Investment fund
- Relocation package
- Quarterly team event budget
- Multi Sport card
- Lunches subsidy"
"Senior Java Developer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
With us you will be responsible for
● Software development and maintenance activities
● Software verification and integration on unit/module level
● Contribution to Continuous Integration
We expect you to have
● Good knowledge in development of large complex control applications using Object Oriented Design (OOD)and object oriented languages in Java or C++
● Excellent IP networking knowledge
● Experience with Troubleshooting
● Solid knowledge of Git / ClearCase
● Good knowledge of Linux
● Good knowledge of Agile / Lean / SCRUM including Test Automation and Continuous Integration
● Preferably experience of configuration and O&M
● Knowledge of script languages Perl/Python/Groovy/Shell/Bash is an advantage
● Knowledge of tools for Test automation and Continuous Integration like Jenkins is an advantage
● Good English skills for verbal communication and reading technical documentation
As a person you are
● Team player
● Responsible and independent
● Quick learner
● Creative and Innovative
● ”Can do” attitude
We offer
● Opportunity for personal development in cooperation with our the best internal and also foreign colleagues in R&D are
● Optional opportunity to travel
● Personal development with appropriate trainings (including certifications)
● Development of a newest technologies
● Flexible hours
● Permanent working contract
● Benefit program (one additional week of holiday, food vouchers, pension and capital life insurance, life anniversary rewards)"
"Junior Java Developer (full time or part time job)","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
With us you will be responsible for
● Software development and maintenance activities
● Software verification and integration on unit/module level
● Contribution to Continuous Integration
We expect you to have
● Knowledge of Object Oriented Design (OOD) and object oriented languages as Java or C++
● IP networking knowledge
● Knowledge of Linux
● Knowledge of script languages Perl/Python/Groovy/Shell/Bash is an advantage
● Knowledge of tools for Test automation and Continuous Integration like Jenkins is an advantage
● Good English skills for verbal communication and reading technical documentation
As a person you are
● Team player
● Responsible and independent
● Quick learner
● Creative and Innovative
● ”Can do” attitude
We offer
● Opportunity for personal development in cooperation with our the best internal and also foreign colleagues in R&D are
● Optional opportunity to travel
● Personal development with appropriate trainings (including certifications)
● Development of a newest technologies
● Flexible hours
● Permanent working contract
● Benefit program (one additional week of holiday, food vouchers, pension and capital life insurance, life anniversary rewards)"
"SW Verification Engineer / QA Engineer","About us
Tieto Product Development Services (PDS) is one of the largest telecom experts in communications and embedded technologies. Today, half of the world’s mobile phone calls are possible because of Tieto's product development services. Local presence and an adaptable delivery model for different market needs are ensured through our global site identity and management.
With us you will be responsible for
● Software development activities and maintenance activities focusing on Software verification & Integration
● Feature analysis, test case design and participation in general test strategy
● Test case automation and continuous integration
● Automated testing on different levels (unit tests, assembly tests, functional tests and system tests)
● Troubleshooting in cooperation with development teams
We expect you to have
● Good knowledge in development of large complex control applications using Object Oriented Design (OOD) and object oriented languages as C/C++, Java, Erlang.
● Good knowledge of Software Verification & Integration
● Good knowledge of Agile / Lean / SCRUM including Test Automation and Continuous Integration
● Solid Knowledge of Trouble report handling
● Solid knowledge of Git / ClearCase
● Good knowledge of Linux
● Preferably experience of configuration and O&M
● Excellent IP networking knowledge
● Script languages Perl/Python/Groovy/Shell/Bash etc.
● Tools for Test automation and Continuous Integration like Jenkins
● Good English skills for verbal communication and reading technical documentation
As a person you are
● Team player
● Responsible and independent
● Quick learner
● Creative and Innovative
● ”Can do” attitude
We offer
● Opportunity for personal development in cooperation with our the best internal and also foreign colleagues in R&D are
● Optional opportunity to travel
● Personal development with appropriate trainings (including certifications)
● Development of a newest technologies
● Flexible hours
● Permanent working contract
● Benefit program (one additional week of holiday, food vouchers, pension and capital life insurance, life anniversary rewards)"
