title,requirement
Sr QA Analyst / QA Lead,"Job description Job Description: This is the lead QA role for Zinc \ GMPP within Global Markets. This person will take responsibility for the delivery and execution of QA strategy for the application, involving management and oversight of the overall QA team. Zinc \ GMPP (Global Markets Provisioning Point) is the Authorized Data Store (ADS) for Global Markets Traded Products. It is a data repository and associated data services containing trades & positions, PL explain and derived risk results and supports Front Office desk risk, regulatory programs such as Volcker, IMM, UMR and xVA, and Enterprise Risk & Control functions. Responsibilities: - Leads QA strategy and execution for Zinc \ GMPP - Development of QA standards, procedures and best practices - Manages a global QA team driving hiring and talent management - Works directly with the development and BA teams - Partners with cross business \ functional QA programs and teams - Builds, maintains, and extends regression, automation and performance test suites - Define, document, implement and review test criteria for assigned components - Ability to analyze results and efficiently communicating these back to the development team General Description- Works with project teams to ensure overall software quality is monitored and maintained and/or validates system QA standards necessary to execute test plans and procedures for acceptance testing of new or modified applications/systems. Has some interaction with business area execs, vendors and operations execs in determining whether systems and system components, including hardware, networks, system software, tools, and applications are appropriate and/or ready for implementation. Fosters stable support framework for development teams and business units in the area of quality control and the development of new or revised applications. May provide guidance in the creation of standard test environments, tests plans, and test scripts. Analyzes, designs, documents new or modified QA procedures and standards and assists in the development and implementation of QA metrics for assessing the quality of delivered applications and information systems. Provide resolution to an assortment of problems complex in scope, related to Quality Assurance projects. Responsible for day to day supervision for a small team of associates; provides coaching and input into the perf mgmt process. Typically requires 5-7 years of applicable experience. This job code is only to be used for associates supporting Capital Markets. Qualifications Qualifications - 5-7 years experience in testing of applications covering UI, services, reporting, ETL and databases - A track record delivering QA solutions via automation - Working knowledge of testing concepts, verification and validation techniques, defect management tools, quantitative methods and measurement programs. - Strong analytical and problem-solving abilities, with quick adaptation to new technologies, methodologies, and systems - Prior experience working within a global agile-based development and QA team - Expertise with testing and automation tools - Knowledge of SQL and python - Knowledge of Excel or similar analytical tool - Knowledge of financial services and Global Markets - Excellent written and verbal communication skills - Bachelors Degree or Equivalent in Engineering, Computer Science Posting Date: 05/20/2016 Location: US-NY-New York Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift Weekly Schedule: M-F 8-5"
Business / Data Analyst,"Job description AVP Business / Data Analyst Data Analyst/Business Analyst in NY to work in the Bankâ€™s Fixed Income End of Day Risk Repository. - Work closely with technology and business users from front office, middle office, operations, and risk groups to understand and document data issues and collect business requirements in the form of functional specifications. - Work closely with upstream and downstream clients, developers, test teams and delivery managers. This will be primarily be a role as a data analysis however; business analysis will also be a requirement. - Assist in the producing testing plans and participate in quality assurance and user acceptance testing. - Manage and escalate risks and issues - The role will involve working on project deliveries as well as on smaller enhancements. - These deliveries are based on business driven deliveries as well as projects to evolve the current system to support future business needs. General Description: Applies technical knowledge in determining end to end design requirements for large projects involving line of business, software/hardware developers and vendors. Work closely with business partners to define strategies for technical solutions, determine requirements, and develop functional designs based on the analysis of line of business needs, objectives and existing systems infrastructure. Drives and participates in design, development and implementation of large and complex enterprise wide applications, often using new technologies. Work closely with developers and testers to ensure requirements and functional designs are translated accurately into working technical designs and that test plans and scripts serve customer needs. May manage projects including responsibility for a project and project budget. Works under minimal supervision on enterprise wide projects requiring creative solutions. IT degree preferred or substantially equivalent experience. Typically requires a minimum of 5-7 years of applicable experience. This job code is only to be used for Employees supporting Global Markets. Qualifications Bachelor's degree + 5+ years in a related BA/ Data Strategy role within Capital Markets Working experience with large databases Excellent communicator who can interface with senior stakeholders Working knowledge and experience with Risk Analytics Technical Skills - Strong MS Office and SQL. Python or other development experience is a plus. Posting Date: 05/20/2016 Location: US-NY-New York Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift Weekly Schedule: M-F 8:30am - 5;30pm"
Information Security Engineer - Mobile/BYOD/HVD,"Job description Key individual contributor, with accountability for researching, designing, engineering, implementing, and supporting information security & directory technology systems (software & hardware). Utilizes in-depth technical knowledge and business requirements to design & implement secure solutions to meet customer / client needs while protecting the Bank's assets. Develops and implements security standards, procedures, and guidelines for multiple platforms and diverse environment (e.g. client server, distributed, mainframe, etc.). Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Work leadership may be provided by assigning work and resolving problems. Typically 5-7 years of IT experience. Qualifications Required Skills & Experience: Minimum of 7 years of experience in security discipline Experience with securing mobile computing capabilities such as Smart Phones, Tablets, and cloud based end user computing platforms Experience with deploying/configuring commercial security products for iOS and Android mobile devices Experience deploying/configuring security controls, such as Citrix Netscaler ADC for cloud based end user computing platforms such as Citrix XenApp Experience with securing commercial virtual operating systems such as Xen/Citrix XenServer, Microsoft Hyper-V, and VMWare ESXi Experience with MDM tools, such as McAfee EMM and Casper Suite Coordinates delivery of project/changes milestones, ensures projects stay on target, escalating and identifying roadblocks. Strong analytical skills/problem solving/conceptual thinking. Effective communication skills Ability to quickly diagnose the problem areas and come up with solutions and/or workarounds Understand the requirement and analyze on a technical feasibility and design. Able to work effectively with remote locations including onsite offshore stakeholder streams Desired Skills & Experience: Policy development Understanding of cyber security operations fundamentals Experience establishing test environments and developing/executing test plans Posting Date: 05/20/2016 Location: US-NC-Charlotte, US-CA-Simi Valley, US-TX-Addison, US-IL-Chicago Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Mainframe Capacity Planner / System Engineer,"Job description Leads and/or participates in the design, development, and implementation of complex system engineering activities involving cross-functional technical support, systems programming and data center capabilities. Responsible for components of highly complex engineering and/or analytical tasks and activities. Establishes input/output processes and working parameters for hardware/software compatibility, coordination of subsystems design, and integration of total system. Viewed as a technology subject matter expert; able to provide and communicate complex technology solutions across differing audiences including technical, managerial, business executives, and/or vendors. Will have responsibility for multiple, complex projects; will direct activities of teams related to special initiatives or operations and may have direct reports. Leads the resolution process for complex problems where analysis of situations or data requires an in-depth evaluation of various factors. Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Information Technology degree and/or technology certifications preferred or substantial equivalent experience. Typically 7-10 years of IT experience. Mainframe Capacity Planner position responsible for capacity planning, configurations and efficient usage of enterprise mainframe servers. Viewed as a technology subject matter expert; able to provide and communicate complex technology salutation across differing audiences including technical, managerial, business executives and/or vendors Will have responsibility for multiple, complex projects; will direct activities of teams related to special initiatives or operations. Participates in the resolution process for complex problems where analysis of situations or data requires an in-depth evaluation of various factors. Exercises good judgment within broadly defined practices and policies in selecting methods, techniques and evaluation criterion for obtaining results. Is a technical leader that stays current with new System z technology and promotes new features/functionality? Leads and/or participates in the design, development and implementation of complex system engineering activities involving cross-functional technical support, systems programming and data center capabilities. Responsible for components of highly complex engineering and/or analytical tasks and activities. Qualifications Required Job Skills: Information Technology degree and/or technology certifications preferred or substantial equivalent experience Must possess strong mathematical, statistical and analytical skills Have a complete understanding of mainframe capacity planning concepts and be able to support capacity forecasting Must have extensive knowledge of IBM zEnterprise server hardware and in-depth working knowledge of RMF and SMF data Must be proficient with RMF, MICS, SAS, MXG and Omegamon Preferred candidate would have experience with simulation or analytical modeling Have a good understanding of queuing theory Have zPCR experience and basic subsystem knowledge of CICS, IMS and DB2 Working knowledge of Defined Capacity a plus Must be able to communicate effectively Works under minimal supervision Typically 7 plus years of IT experience Posting Date: 05/19/2016 Location: US-TX-Richardson, US-VA-Richmond Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
"Sr. SAS Architect Manager â€“ Charlotte, NC","Job description The SAS Platform Administrator provides operational enhancements, maintenance and support of the SAS 9.4 GRID Platform. This includes providing SAS platform security management, SAS application and underlying infrastructure support (OS, Storage, SAS 9.4 EBI Applications, Web and Database) and ensuring processes are aligned with tactical and strategic information management initiatives. The SAS Platform Administrator serves as liaison between the enterprise infrastructure support teams and risk business partners to ensure appropriate delivery of technology solutions in accordance with business requirements and objectives. The SAS Platform Administrator also ensures the platform is positioned for compliance with IT policies and standards and agreed upon service levels. Ensures the overall health of the SAS platform. Applies maintenance releases, upgrades and hot fixes as required. Designs solutions to reduce the operational and management complexity of the platform. Designs, implements, and maintains platform security via SAS Metadata, Red Hat Enterprise Linux and the SAS Scalable Performance Data Server (SPDS). Performs platform capacity planning and management. Serves as an escalation point for escalated production and/or platform issues. Establishes best practices and guidelines for usage of the SAS platform Enterprise Position Overview: Directs, manages, plans and administers the operational and administrative activities of the Systems Architecture section. Develops, plans and schedules the development, introduction, communication and maintenance of the corporate systems architecture including the applications, data, and infrastructure architectures and assures that this architecture is integrated with the business area architectures. Assures that the corporate architecture is consistent with disaster recovery plan objectives. Develops reports and presentations on infrastructure products and new technology for all levels of management and technical staff. Organizes and controls the activities of the section, assigns personnel to the various projects and directs their activities. Coordinates the development of the overall project plans and timetables. Responsible for staffing, performance management and compensation decision-making. Manages budget, monitors progress and adjusts resources and priorities accordingly. Provides input on policy issues. Typically 7-10 years of experience in managing and/or directing multi-project development teams. Qualifications Required Skills: Experience driving ROI for LOB/Enterprise by managing an end to end SAS solution that requires an analytical tool that only SAS can provide. Be able to translate a customerâ€™s business needs to a specific analytical solution. Have a firm understanding of the capabilities of the SAS analytical procedures. Be a thought-leader in the area of analytics/data science with respect to entity resolution as it pertains to the customer's mission. Be able to generate written documentation of all work performed. Have a customer-focused demeanor, effective oral and written communication skills. Desired candidate will have 7+ years in an analytical role Specific Technical Requirements â€“ Firm understanding of SAS products, the skill set of team needed to support consulting needs. SAS EDI, SAS EBI, BASE SAS, Enterprise Miner, SAS MO, Forecast Server, Text Miner, Contextual Analysis Troubleshooting and root cause analysis of production issues Assisting in development/maintenance of process automation Superior customer service skills Familiarity with Unix shell scripting and SAS Macro facility Ability to multi-task and address complex support issues in a mixed technology environment Posting Date: 05/19/2016 Location: US-NC-Charlotte Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
SDLC Platform Engineer,"Job description SDLC Platform Engineer to focus on building out the next generation SDLC solution stack for all of GMT globally. The ideal candidate will be comfortable designing systems, coding services and forging working partnerships with application developers. Deep experience in engineering of fully automated and standardized SDLC pipelines which includes: build, test, deploy, release, entitlements, etc. General Description Responsible for developing, enhancing, modifying and/or maintaining applications in the Global Markets environment. Software developers design, code, test, debug and document programs as well as support activities for the corporate systems architecture. Employees work closely with business partners in defining requirements for system applications. Employees are expected to have in-depth capital markets product knowledge, and manage a high level of risk. Employees typically have in-depth knowledge of development tools and languages. Is clearly recognized as a content expert by peers. Individual contributor role. Typically requires 5-7 years of applicable experience. This job code is only to be used for associates supporting Global Markets. Qualifications Accomplished developer with track record of success. Familiarity with Linux and Windows. Experienced Python (or a similar language) developer. Degree(s) in computer science, engineering or relevant field. Posting Date: 05/17/2016 Location: US-NY-New York Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift Weekly Schedule: M-F"
Service Del-Lean Agile Coach,"Job description The Lean Agile Coach works with leaders and teams that span from the portfolio to the team level providing guidance around standard lean agile practices/processes. As a subject matter expert, assists portfolio leads in providing direction and guidance during the lean agile transformation process. Utilizes in-depth knowledge of the lean agile framework to recommend innovations that enhance and/or provide a competitive advantage to the portfolio. Provides feedback and guidance to transformation leads and managers on issues of critical importance to achieving business objectives. Is clearly recognized as a lean agile expert by peers. Typically requires 5-7 years of lean agile and/or applicable coaching experience. The Lean Agile Coach is an Individual Contributor that coordinates and coaches teams within the framework of agile methodology, specific to scrum, lean and Kanban. This person will be responsible for providing knowledge and expertise around lean agile processes while coaching key roles in the organization to be self-sufficient in day to day operations and practices. This person will partner with key stakeholders and senior leadership in constructing the foundation necessary for transforming from a scrum or waterfall framework to Lean Agile SDLC. Aims to both transfer their knowledge and enthuse team members to try new approaches and techniques. This role partners closely with Portfolio Leads, Product Management, Product Owners, Release Train Engineers and Scrum Masters to establish lean agile routines and practices that include but are not limited to: Kanban management, scaled agile value stream mapping, train increment planning and execution as well as insight into Continuous Integration/Continuous Development, DevOps and automation. Qualifications Required Skills: Working knowledge of Lean Agile SDLC processes and deliverable Ability to lead discussions with agile transformation leads on relevant topics Willingness to facilitate training and empower resources to teach others (Train the Trainer) Working knowledge of Quality Center/ Application Lifecycle Management Working knowledge of Rally Working knowledge of Lean Agile SDLC processes and deliverable Ability to lead discussions with agile transformation leads on relevant topics Willingness to facilitate training and empower resources to teach others (Train the Trainer) Working knowledge of Quality Center/ Application Lifecycle Management Working knowledge of Rally Desired skills 2 + years Lean Agile Coaching experience using SAFe or other scaled frameworks 5+ years of Technology experience and strong familiarity to SDLC activities (Development, Integration, Testing). Strong awareness to industry trends for high performing organizations. Good communication and a servant leader mindset Posting Date: 05/17/2016 Location: US-NC-Charlotte, US-FL-Jacksonville, US-NJ-Pennington Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
".NET Application Developer - Charlotte, NC","Job description The successful candidate will propose solution strategies to achieve the desired business results, lead day to day activities in the fulfillment of Web and Application solutions including developing, modifying and maintaining solutions for the enterprise resolution execution office operational units .The ability to build collaborative and sustained relationships with internal customers, serve as a key department liaison to the Service Delivery team and multiple constituencies across divisions is required. Work leadership may be provided by assigning work and resolving problems. Responsibilities include: Transform design requirements, features and stories into solution designs Review solution designs with Service Delivery and obtain approval Develop solutions based on approved solution design specifications Conduct showcases of solutions, obtain feedback for iterative improvements, or approval. Develop and socialize potential risks and risk mitigation strategies. Effectively communicate with managers, peers and business partners on deliverables, timelines. Enterprise Position Overview: Participates in design, development and implementation of systems engineering activities, to include OS technical support, systems programming and data center capabilities. Responsible for components of complex engineering and/or analytical tasks and activities. Assists in establishment of input/output processes and working parameters for hardware compatibility and coordination of subsystems design and integration of total system. Serves as a fully seasoned/proficient technical resource; provides tech knowledge and capabilities as team member and individual contributor. Will not have direct reports but will influence and direct activities of a team related to special initiatives or operations. Provides input on staffing, budget and personnel. Typically 5 or more years of systems engineering experience. Qualifications Required Skills: N-tier application development utilizing ASP .NET 4.0 Expertise in C#. Nice to have working knowledge on vb.net. Proficient in scripting (JavaScript, JQuery, LinQ, JSON, Ajax). IIS server configuration and maintenance Working knowledge of authentication systems i.e. SSO integration and maintenance Knowledge of Integration with ready to use third party plug-in Good understanding of database concepts Strong analysis and fact-based decision making Desired Skills: Ability to write SQL desirable Proven ability to communicate complex information I simple terms (oral and written) Knowledge of Bank of America SDLC Posting Date: 05/17/2016 Location: US-NC-Charlotte Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Senior Analyst - QA Tester,"Job description Key individual contributor to Quality Assurance (QA) project teams within T&O. Works with project teams to ensure standard quality practices/processes are followed. Conducts end-to-end testing on applications and technology, to ensure that business, technical, functional requirements are being met throughout the SDLC. Designs and Executes test scripts based upon test strategy/plans in an effort to identify defects prior to production. Tests may be manual, automated or both. May also include Production Certification which requires manual/automated scripts be executed to certify production health and/or identify post-production defects. Works as a member of the project team to ensure standard quality practices/processes are followed. Assists with data management. Typically requires 5-7 years of applicable experience. Summary: The position will work in a matrix organization for the analysis, development, and execution of testing related Key Control Indicator (KCI) adherence reviews for Consumer Technology. The candidate will support analysis of existing standards and recommend changes to align with testing best practices to mitigate production stability risks while streamlining the requirements. In this capacity the candidate will work closely with the distributed and centralized teams and leaders involved with software testing and change management of new or modified applications and/or systems in an environment of diverse development platforms, computing environments, software, hardware technology, and tools within Consumer Technology domain. Candidate will also analyze, document, develop implementation/rollout plans and help educate teams on testing tools, best practices, and methodologies. Candidate will also maintain Wiki and Discovery sites for the team. Qualifications Required: Â· Minimum of 7-10 years of applicable experience working within a testing organization (preferably as a Team or QA Manager) Â· Strong proven analytical and (verbal, written and presentation) communication skills Â· Proven ability with managing multiple competing priorities, team player with proven strong organizational navigation abilities along with experience coaching and mentoring resources Â· SDLC knowledge and experience with tools such as Nexus, ALM (Quality Center), PPRT, Maximo, Rally, etc Â· Good understanding of the Testing Standards, Controls, and processes with a deep working knowledge of the various testing types and methods (e.g., Unit, CIT, SIT, UAT, functional, performance etc) Â· Good understanding of the various program/project management methods (Agile, Waterfall/DAIC, AWE etc) and change types (Initiatives/Projects, Break/Fix, BAU, Repeatable Change, Change the Bank, Run the Bank etc) Â· Strong working experience with office productivity and collaboration tools such as Word, Excel, Power Point, SharePoint, Wiki, Discovery, Microsoft Outlook, Office Communicator, Webex etc Desired: Â· Complete SDLC knowledge and experience with Bankâ€™s Technology Change Systems of Record and tools Â· Good understanding of the Bankâ€™s Enterprise and Consumer Testing Standards and processes Â· Prior audit or QA/QC review experience Posting Date: 05/17/2016 Location: US-TX-Plano Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Senior Information Security Incident Manager,"Job description The Incident Manager is part of the Global Incident Management team. The qualified candidate must have experience in handling large scale incidents, events or investigations requiring cross-team coordination and communication. Other responsibilities may include: Coordinate the response to information security incidents by working with response partners across the organization. Establish oversight of information security incidents and communicate analysis, containment, and remediation efforts to all involved business partners. Determine the root cause of incidents and work with business or technology groups to remediate any identified control gaps or failures. Escalate incidents to management in a timely manner with appropriate information regarding risk, action times, and root cause analysis. Utilize an incident playbook. Exercise independent judgment in methods, techniques and evaluation criteria for obtaining results. Effective written and verbal communication skills. Periodic on-call weekend rotation; the rotation is distributed across the entire team throughout the year with the schedule forecasted 12 months in advance. Enterprise Role Overview Senior contributor, with accountability for researching, designing, and engineering information security (authentication, perimeter security, security & compliance tools, etc) & directory technology systems (software & hardware) and security policies / procedures. Utilizes in-depth technical / project knowledge and business requirements to design secure solutions to meet customer / client needs while protecting the Bank's assets. Serves as organization spokesperson on specialized projects. Acts as a prime consultant on large projects that affect the organizations long-term goals and objectives. Exercises independent judgment in methods, techniques, and evaluation criteria for obtaining results. Provides direction and guidance to others in the group. Works under minimal supervision, with general guidance from Technical or Senior Technical Manager. Typically 7-10 years of IT experience. Qualifications Required Skills & Experience: 5+ years of information security experience with progressive technical advancement. 3+ years of event and or incident response experience in a high paced operations environment. Mastery of incident response methodologies, best practices and routines. Mastery at handling multiple high priority events or incidents with competing priorities while simultaneously maintaining the seamless ability to stay abreast of all critical and important details for each. Mastery at directing and coordinating technical response teams to develop quick containment solutions to cyber security incidents. Expert at identifying various types of events and incidents and applying the right response framework for each (i.e. information mishandling, security vulnerability, system exploit, malware infection, etc.) Exceptional verbal and written communication skills, with mastery of the ability to tailor the context of the conversation to the audience. Must be able to think outside the box and develop solutions to accomplish seemingly impossible tasks, while remaining risk and objective focused. Desired Skills & Experience: Bachelorâ€™s degree in Information Technology or related field desired Ability to work effectively with technical and non-technical staff In-depth familiarity with work flow tools and ability to develop and improve tools/processes. Familiarity with industry organizations and individuals that can be leveraged for knowledge sharing and support Familiarity with SIEM tools and abilities a plus Quick and agile critical thinking (thinking outside the box) Digital forensics or enterprise investigation experience is a plus. CISSP or CISM preferred - GCIH, CEH, CFE desired Posting Date: 05/13/2016 Location: US-CA-Simi Valley Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Cyber Crisis Response Team Lead,"Job description Position is develop and lead the Operational Readiness program to prepare Global Information Security (GIS) to respond to major cyber threats through the development of the Cyber Crisis Response Program. The lead will be responsible for developing strategies/frameworks that enable GIS execute a coordinated response to severe cyber threat and seamless integrate into the Bank's Enterprise Response Framework. Key activities include fostering strategic partnerships within GIS, the enterprise, and the sector, integrating best in class response activities into existing routines to mitigate impact during recovery, develop risk models proactively under our risks of a major incident. Additional activities include: Establishing a cross functional team and integrating with existing response process to further evolve our response protocols. Creating a training and exercise model for responders, crisis responders, and the GIS SLT to practice key hand-offs during a cyber event. Develop routines with threat intelligence partners to proactively identify high risk targets and threats. Leverage threat intelligence and exercise results and partner with BISOs/RISO to determine the need for additional LOB controls or testing. Enterprise Role Overview Manages small information security staff in the development, implementation, communication, monitoring and maintenance of the information security policies and procedures. Responsible for the development and implementation of security standards, procedures and guidelines. Participates in the establishment of the corporation_x001A_s information security policy. Provides security consulting to client and IT management and staff in risk assessment and the implementation of appropriate data security procedures and products. Oversees execution of security controls to prevent hackers from infiltrating company information or jeopardizing e-commerce programs. Researches attempted efforts to compromise security protocols. Administers security policies to control access to systems and maintains the company firewall. Provides information to management regarding the negative impact on the business caused by theft, destruction, alteration or denial of access to information. Manages the reporting, investigation and resolution of data security incidents. Directs and controls the activities of a part of a functional area through several team managers, having overall responsibility for planning, budgeting, implementing and maintaining costs, methods, and employees. Typically 5-7 years of IT experience, including people management responsibility. Qualifications Required Skills & Experience: Must have strong leadership skills and qualities which enable you to work with peers and various levels of management. A broad knowledge of information security principles (e.g. incident response, cyber forensics, etc.) Ability to work independently on initiatives with little oversight. Strong analytical skills/problem solving/conceptual thinking. Effective communication skills. Strong project management skills. Must be able to build and maintain key relationship to accomplish goals. Coordinates delivery of project milestones, ensures projects stay on target, escalating and identifying roadblocks. Must be able to identify, analyze and address problems to resolve issues whenever possible in way that minimizes negative impact and risk to the organization Must be comfortable in delivering messages across a wide spectrum of individuals having varying degrees of technical understanding Bachelor's degree in Information Technology or related field Experience with cybersecurity incident management, response and recovery, threat intelligence, etc. Experience managing employees, contractors, third-parties, etc. Strong analytical skills/problem solving/conceptual thinking Ability to work with Technical and Non Technical business owners Assist with internal efficiencies projects and development Posting Date: 05/10/2016 Location: US-NC-Charlotte, US-TX-Addison Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
"Business Analyst Professional Markets - New York, NY","Job description This is a multi-disciplinary role that will require the successful candidate to take on numerous diverse responsibilities and will necessitate close partnership with senior business and technology managers. A key aspect of the role will be to ensure that quality assurance is built in throughout the SDLC, rather than being focused on a post-development quality control function. The position is aimed at someone with strong business support, business analysis, data analysis and testing experience. The person taking on this role will be a self-starter, capable of working independently with minimal supervision. The responsibilities include: Define business process and data flows/analysis. Perform business analysis; assess the scope and impact of system, dependencies and process changes. Facilitate design review sessions with technology team Demonstrations of new functionality to business and technology users. Work closely with the business and technology to gather testing requirements and acceptance criteria. Design test plans and test cases. Ensure that test suites are executed correctly and accurate results are provided to business users and technology. Tasks will include generating impact reports, reconciliations and analysis in support of migration initiatives, and investigating and tracking issues to resolution. Escalation of issues in a timely manner Identify and investigate valuation differences between code releases and applications. Maintain suites of integration and regression tests. Develop dashboards to track and report testing metrics and status. Managing communications and expectations Coordinate UAT activities, releases and migration events. Tracking of defects and progress of resolution Facilitating requirements, UAT sign-off with stakeholders/product owners Produce system and process documentation. Ensure adherence to audit and operational standards Enterprise Position Overview: Applies technical knowledge in determining end to end design requirements for large projects involving line of business, software/hardware developers and vendors. Work closely with business partners to define strategies for technical solutions, determine requirements, and develop functional designs based on the analysis of line of business needs, objectives and existing systems infrastructure. Drives and participates in design, development and implementation of large and complex enterprise wide applications, often using new technologies. Work closely with developers and testers to ensure requirements and functional designs are translated accurately into working technical designs and that test plans and scripts serve customer needs. May manage projects including responsibility for a project and project budget. Works under minimal supervision on enterprise wide projects requiring creative solutions. IT degree preferred or substantially equivalent experience. Typically requires a minimum of 5-7 years of applicable experience. Qualifications Required Skills: Strong problem solving skills and experience of analyzing and validating large volumes of numerical data. The ability to effectively communicate within a multi-disciplined team, across multiple locations and time zones, and to interact with demanding business users. A flexible, hardworking and ""can do"" attitude; comfortable working in a fast paced environment with frequent release cycles and rapidly changing priorities. Exposure to Agile methodologies. Strong financial markets product knowledge, Credit Risk experience (any asset class). Knowledge of Credit Risk, Dodd Frank, Basel 3 and CCP/Clearing Excellent technical skills; SQL, Excel and VBA. Computer Engineering/Financial Degree Strong analytical and quantitative skills Experience around Monte-Carlo, Risk Analytics would be a definite advantaget Strong interpersonal (verbal and written) and client service skills Project Management experience Desired Skills: Practical experience of testing and quality assurance throughout the SDLC, ideally on Agile projects. CVA knowledge. Exposure to financial / product control functions within a bank. Exposure to Java, C++, Python scripting. Posting Date: 05/10/2016 Location: US-NY-New York Travel: No Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
Cyber Security Services Analyst,"Job description The Cyber Security Services Support function within GIS owns supporting the delivery of a wide range of security capabilities to consumers across the enterprise to protect the Bank from cyber security and information access risks. The support specialist assists in the delivery of the following: the lifecycle of one or more cyber security services and is accountable for every aspect of the service and the value and risk reduction it provides to those who consume it, the central coordination of audit needs/issues, cost management, service availability, and end-to-end lifecycle management, and maintaining the long-term strategic roadmap that drives what the service provides to its consumers in its current and future states. Enterprise Role Overview Key individual contributor, with accountability for researching, designing, engineering, implementing, and supporting information security & directory technology systems (software & hardware). Utilizes in-depth technical knowledge and business requirements to design & implement secure solutions to meet customer / client needs while protecting the Bank's assets. Develops and implements security standards, procedures, and guidelines for multiple platforms and diverse environment (e.g. client server, distributed, mainframe, etc.). Exercises judgment within broadly defined practices and policies in selecting methods, techniques, and evaluation criterion for obtaining results. Work leadership may be provided by assigning work and resolving problems. Typically 5-7 years of IT experience. Qualifications Required Skills & Experience: Supports one or more cyber security service and assists in creating, delivering, and maintaining the strategic plan for each service, ensuring realization of protection and business needs Understands how service(s) align to overall business strategy, cyber security landscape, security policy, and consumer needs, and can anticipate new opportunities and/or adjust service approach to accommodate variable needs Help Drive alignment across technology, operations, BISOs, and Policy to ensure successful delivery, availability, and intended value of service(s) is achieved Help Evaluate evolving risk areas to identify and address gaps in current controls, service functionality and capabilities Strong understanding of risk management, risk assessment, and remediation planning; Governance, Risk and Compliance related experience preferred Demonstrate high level communication, interpersonal, and leadership skills to influence outcomes in a matrixed organization Must be able to translate strategy into specific goals, tactics and action plans; tenacity in achieving intended outcomes Proven track record in challenging and influencing strategic directions to achieve the optimal future state Minimum 5 years of experience in cyber security or information technology Desired Skills & Experience: Cyber Security related experience preferred Governance, Risk and Compliance related experience preferred Posting Date: 05/02/2016 Location: US-NC-Charlotte, US-CA-Simi Valley Travel: Yes, 5 % of the Time Full / Part-time: Fulltime Hours Per Week: 40.00 Shift: 1st Shift"
